episodes,steps,total reward
19,1000,0.0
30,2000,0.0
34,3000,0.0
37,4000,0.0
40,5000,0.0
55,6000,0.0
68,7000,4.0
77,8000,5.0
87,9000,7.0
102,10000,8.0
123,11000,11.0
167,12000,32.0
214,13000,42.0
271,14000,47.0
319,15000,34.0
375,16000,47.0
426,17000,44.0
480,18000,45.0
538,19000,50.0
592,20000,44.0
651,21000,48.0
710,22000,48.0
767,23000,49.0
823,24000,50.0
882,25000,45.0
937,26000,48.0
994,27000,50.0
1050,28000,49.0
1113,29000,45.0
1171,30000,47.0
1227,31000,48.0
1281,32000,52.0
1338,33000,48.0
1393,34000,47.0
1449,35000,48.0
1505,36000,51.0
1562,37000,49.0
1618,38000,46.0
1673,39000,50.0
1729,40000,48.0
1789,41000,46.0
1845,42000,47.0
1900,43000,45.0
1955,44000,52.0
2013,45000,49.0
2070,46000,50.0
2128,47000,49.0
2185,48000,47.0
2234,49000,46.0
2293,50000,47.0
2351,51000,50.0
2405,52000,50.0
2460,53000,47.0
2517,54000,48.0
2574,55000,47.0
2636,56000,43.0
2689,57000,52.0
2749,58000,45.0
2805,59000,48.0
2858,60000,50.0
2914,61000,47.0
2972,62000,46.0
3029,63000,47.0
3088,64000,48.0
3147,65000,47.0
3203,66000,45.0
3260,67000,49.0
3314,68000,50.0
3371,69000,46.0
3428,70000,47.0
3487,71000,49.0
3547,72000,45.0
3602,73000,48.0
3653,74000,36.0
3706,75000,50.0
3763,76000,48.0
3817,77000,50.0
3875,78000,48.0
3931,79000,48.0
3986,80000,50.0
4042,81000,51.0
4100,82000,47.0
4159,83000,49.0
4216,84000,50.0
4272,85000,43.0
4326,86000,49.0
4382,87000,48.0
4439,88000,48.0
4495,89000,49.0
4552,90000,49.0
4608,91000,48.0
4666,92000,50.0
4720,93000,50.0
4779,94000,49.0
4836,95000,49.0
4892,96000,48.0
4948,97000,47.0
5004,98000,49.0
5060,99000,46.0
5115,100000,47.0
