episodes,steps,total reward
23,1000,0.0
33,2000,0.0
38,3000,0.0
42,4000,0.0
48,5000,0.0
55,6000,0.0
65,7000,0.0
69,8000,0.0
75,9000,0.0
76,10000,0.0
81,11000,0.0
85,12000,0.0
94,13000,0.0
98,14000,0.0
107,15000,0.0
111,16000,0.0
118,17000,0.0
126,18000,0.0
133,19000,1.0
139,20000,0.0
147,21000,2.0
153,22000,2.0
162,23000,2.0
175,24000,6.0
189,25000,7.0
205,26000,10.0
219,27000,10.0
238,28000,10.0
256,29000,11.0
281,30000,15.0
307,31000,18.0
333,32000,22.0
359,33000,19.0
386,34000,19.0
413,35000,21.0
441,36000,19.0
471,37000,15.0
501,38000,16.0
528,39000,17.0
559,40000,19.0
583,41000,20.0
618,42000,19.0
647,43000,19.0
676,44000,19.0
703,45000,18.0
730,46000,19.0
760,47000,20.0
784,48000,15.0
815,49000,17.0
843,50000,18.0
869,51000,20.0
896,52000,19.0
922,53000,19.0
949,54000,21.0
976,55000,19.0
1005,56000,21.0
1033,57000,19.0
1063,58000,18.0
1091,59000,19.0
1118,60000,18.0
1146,61000,20.0
1173,62000,18.0
1203,63000,19.0
1232,64000,18.0
1263,65000,18.0
1293,66000,21.0
1320,67000,19.0
1351,68000,14.0
1379,69000,21.0
1407,70000,18.0
1432,71000,21.0
1461,72000,18.0
1490,73000,20.0
1517,74000,17.0
1544,75000,20.0
1570,76000,21.0
1600,77000,19.0
1628,78000,18.0
1655,79000,19.0
1684,80000,20.0
1714,81000,19.0
1742,82000,19.0
1770,83000,20.0
1798,84000,20.0
1825,85000,20.0
1852,86000,18.0
1881,87000,17.0
1907,88000,18.0
1935,89000,20.0
1960,90000,21.0
1987,91000,18.0
2016,92000,19.0
2042,93000,18.0
2075,94000,21.0
2103,95000,14.0
2130,96000,20.0
2160,97000,19.0
2190,98000,17.0
2218,99000,20.0
2249,100000,17.0
