episodes,steps,total reward
21,1000,1.0
34,2000,0.0
43,3000,2.0
54,4000,2.0
59,5000,2.0
70,6000,5.0
81,7000,3.0
93,8000,5.0
103,9000,4.0
111,10000,4.0
123,11000,5.0
138,12000,7.0
147,13000,6.0
154,14000,5.0
167,15000,6.0
171,16000,2.0
183,17000,6.0
192,18000,1.0
215,19000,16.0
227,20000,6.0
247,21000,14.0
257,22000,7.0
275,23000,11.0
291,24000,9.0
307,25000,13.0
323,26000,12.0
347,27000,17.0
367,28000,12.0
379,29000,9.0
410,30000,26.0
453,31000,36.0
497,32000,38.0
545,33000,37.0
590,34000,34.0
637,35000,30.0
684,36000,37.0
703,37000,17.0
747,38000,35.0
791,39000,37.0
833,40000,35.0
881,41000,36.0
928,42000,33.0
975,43000,34.0
1024,44000,37.0
1066,45000,40.0
1110,46000,36.0
1155,47000,35.0
1198,48000,35.0
1243,49000,31.0
1293,50000,34.0
1338,51000,36.0
1385,52000,38.0
1432,53000,35.0
1477,54000,36.0
1526,55000,34.0
1569,56000,34.0
1617,57000,38.0
1659,58000,36.0
1710,59000,35.0
1754,60000,38.0
1798,61000,38.0
1842,62000,39.0
1889,63000,37.0
1933,64000,37.0
1979,65000,35.0
2026,66000,37.0
2070,67000,37.0
2116,68000,40.0
2162,69000,37.0
2211,70000,36.0
2254,71000,35.0
2300,72000,36.0
2342,73000,37.0
2390,74000,37.0
2434,75000,36.0
2479,76000,35.0
2523,77000,38.0
2565,78000,40.0
2609,79000,35.0
2655,80000,35.0
2699,81000,34.0
2742,82000,36.0
2785,83000,37.0
2827,84000,36.0
2869,85000,35.0
2912,86000,36.0
2956,87000,34.0
3002,88000,36.0
3051,89000,32.0
3100,90000,37.0
3143,91000,38.0
3193,92000,34.0
3237,93000,31.0
3283,94000,37.0
3327,95000,34.0
3373,96000,37.0
3419,97000,37.0
3469,98000,33.0
3512,99000,35.0
3558,100000,37.0
