episodes,steps,total reward
13,1000,0.0
21,2000,0.0
28,3000,0.0
33,4000,0.0
40,5000,0.0
46,6000,0.0
52,7000,0.0
57,8000,0.0
61,9000,0.0
65,10000,0.0
67,11000,0.0
74,12000,0.0
76,13000,0.0
79,14000,0.0
82,15000,0.0
86,16000,0.0
90,17000,0.0
91,18000,0.0
92,19000,0.0
93,20000,0.0
96,21000,0.0
99,22000,0.0
101,23000,0.0
105,24000,0.0
107,25000,0.0
109,26000,0.0
111,27000,0.0
112,28000,0.0
113,29000,0.0
119,30000,0.0
123,31000,0.0
126,32000,0.0
129,33000,0.0
133,34000,0.0
134,35000,0.0
141,36000,0.0
144,37000,0.0
151,38000,0.0
159,39000,0.0
160,40000,0.0
162,41000,0.0
163,42000,0.0
167,43000,0.0
172,44000,0.0
176,45000,0.0
180,46000,0.0
184,47000,0.0
185,48000,0.0
188,49000,0.0
191,50000,0.0
193,51000,0.0
196,52000,0.0
197,53000,0.0
201,54000,0.0
202,55000,0.0
205,56000,0.0
208,57000,0.0
211,58000,0.0
212,59000,0.0
215,60000,0.0
216,61000,0.0
221,62000,0.0
226,63000,0.0
230,64000,0.0
234,65000,0.0
236,66000,0.0
238,67000,0.0
240,68000,0.0
244,69000,0.0
245,70000,0.0
246,71000,0.0
247,72000,0.0
250,73000,0.0
253,74000,0.0
254,75000,0.0
255,76000,0.0
257,77000,0.0
260,78000,0.0
263,79000,0.0
266,80000,0.0
269,81000,0.0
271,82000,0.0
273,83000,0.0
278,84000,0.0
280,85000,0.0
281,86000,0.0
284,87000,0.0
285,88000,0.0
288,89000,0.0
290,90000,0.0
293,91000,0.0
295,92000,0.0
298,93000,0.0
300,94000,0.0
302,95000,0.0
303,96000,0.0
306,97000,0.0
310,98000,0.0
312,99000,0.0
317,100000,0.0
