episodes,steps,total reward
23,1000,0.0
36,2000,0.0
39,3000,0.0
41,4000,0.0
46,5000,0.0
52,6000,0.0
58,7000,0.0
64,8000,0.0
70,9000,0.0
74,10000,0.0
78,11000,0.0
88,12000,0.0
93,13000,0.0
101,14000,0.0
104,15000,1.0
108,16000,0.0
115,17000,0.0
128,18000,0.0
132,19000,0.0
135,20000,0.0
141,21000,2.0
151,22000,2.0
173,23000,7.0
205,24000,20.0
240,25000,29.0
269,26000,25.0
301,27000,29.0
337,28000,30.0
375,29000,31.0
414,30000,32.0
456,31000,29.0
494,32000,31.0
533,33000,30.0
566,34000,24.0
607,35000,32.0
643,36000,31.0
681,37000,33.0
718,38000,33.0
755,39000,35.0
795,40000,31.0
836,41000,31.0
878,42000,31.0
924,43000,31.0
962,44000,30.0
1003,45000,34.0
1043,46000,32.0
1084,47000,30.0
1125,48000,34.0
1164,49000,30.0
1204,50000,33.0
1246,51000,29.0
1284,52000,32.0
1327,53000,27.0
1364,54000,30.0
1404,55000,31.0
1447,56000,33.0
1488,57000,30.0
1529,58000,31.0
1570,59000,32.0
1606,60000,34.0
1645,61000,32.0
1688,62000,33.0
1727,63000,32.0
1767,64000,34.0
1808,65000,33.0
1849,66000,29.0
1887,67000,30.0
1928,68000,31.0
1969,69000,32.0
2009,70000,30.0
2049,71000,32.0
2092,72000,32.0
2129,73000,34.0
2170,74000,32.0
2207,75000,33.0
2246,76000,34.0
2286,77000,30.0
2326,78000,29.0
2365,79000,33.0
2404,80000,31.0
2440,81000,27.0
2481,82000,34.0
2522,83000,29.0
2561,84000,32.0
2601,85000,32.0
2641,86000,32.0
2681,87000,33.0
2723,88000,30.0
2765,89000,31.0
2806,90000,28.0
2842,91000,33.0
2885,92000,32.0
2924,93000,32.0
2964,94000,32.0
3004,95000,30.0
3042,96000,30.0
3081,97000,30.0
3121,98000,33.0
3161,99000,31.0
3202,100000,28.0
