episodes,steps,total reward
810,1000,811.0
1684,2000,874.0
2558,3000,874.0
3430,4000,872.0
4308,5000,878.0
5191,6000,883.0
6079,7000,888.0
6957,8000,878.0
7854,9000,897.0
8721,10000,867.0
9579,11000,858.0
10462,12000,883.0
11344,13000,882.0
12211,14000,866.0
13108,15000,898.0
14005,16000,897.0
14882,17000,877.0
15740,18000,858.0
16639,19000,899.0
17529,20000,890.0
18402,21000,872.0
19286,22000,884.0
20164,23000,879.0
21038,24000,874.0
21920,25000,882.0
22784,26000,864.0
23663,27000,879.0
24561,28000,898.0
25419,29000,858.0
26291,30000,872.0
27177,31000,886.0
28053,32000,876.0
28952,33000,899.0
29839,34000,887.0
30710,35000,870.0
31598,36000,889.0
32484,37000,886.0
33343,38000,859.0
34234,39000,891.0
35097,40000,863.0
35987,41000,890.0
36865,42000,878.0
37734,43000,869.0
38598,44000,864.0
39484,45000,886.0
40378,46000,894.0
41222,47000,844.0
42111,48000,889.0
43003,49000,892.0
43880,50000,877.0
44743,51000,863.0
45620,52000,877.0
46524,53000,904.0
47416,54000,892.0
48265,55000,849.0
49142,56000,877.0
50008,57000,866.0
50897,58000,889.0
51785,59000,888.0
52671,60000,886.0
53577,61000,906.0
54444,62000,867.0
55301,63000,857.0
56201,64000,900.0
57052,65000,851.0
57942,66000,890.0
58813,67000,871.0
59695,68000,882.0
60586,69000,891.0
61441,70000,855.0
62309,71000,868.0
63171,72000,862.0
64057,73000,886.0
64937,74000,880.0
65825,75000,888.0
66721,76000,896.0
67615,77000,894.0
68494,78000,879.0
69353,79000,858.0
70234,80000,882.0
71096,81000,862.0
71970,82000,874.0
72868,83000,898.0
73756,84000,888.0
74604,85000,848.0
75498,86000,894.0
76379,87000,881.0
77270,88000,891.0
78152,89000,882.0
79048,90000,896.0
79916,91000,867.0
80783,92000,868.0
81658,93000,875.0
82522,94000,864.0
83403,95000,881.0
84273,96000,870.0
85169,97000,896.0
86051,98000,882.0
86915,99000,864.0
87794,100000,879.0
