episodes,steps,total reward
23,1000,0.0
36,2000,2.0
44,3000,0.0
49,4000,0.0
56,5000,1.0
61,6000,0.0
71,7000,2.0
85,8000,5.0
100,9000,8.0
119,10000,10.0
134,11000,11.0
150,12000,14.0
169,13000,13.0
195,14000,16.0
221,15000,22.0
250,16000,21.0
283,17000,26.0
321,18000,31.0
367,19000,36.0
410,20000,37.0
459,21000,35.0
504,22000,37.0
549,23000,36.0
590,24000,33.0
635,25000,35.0
680,26000,35.0
722,27000,34.0
766,28000,31.0
810,29000,37.0
850,30000,36.0
895,31000,33.0
939,32000,36.0
983,33000,36.0
1026,34000,35.0
1074,35000,33.0
1122,36000,40.0
1167,37000,36.0
1215,38000,32.0
1258,39000,39.0
1305,40000,32.0
1350,41000,37.0
1396,42000,38.0
1442,43000,33.0
1494,44000,35.0
1541,45000,36.0
1583,46000,37.0
1629,47000,36.0
1679,48000,35.0
1726,49000,34.0
1770,50000,37.0
1819,51000,36.0
1863,52000,35.0
1915,53000,34.0
1962,54000,34.0
2008,55000,37.0
2054,56000,39.0
2099,57000,36.0
2142,58000,36.0
2190,59000,34.0
2236,60000,39.0
2280,61000,39.0
2326,62000,37.0
2370,63000,38.0
2415,64000,36.0
2462,65000,36.0
2510,66000,36.0
2555,67000,38.0
2601,68000,39.0
2644,69000,38.0
2693,70000,36.0
2738,71000,36.0
2782,72000,37.0
2830,73000,38.0
2874,74000,32.0
2925,75000,38.0
2971,76000,38.0
3014,77000,32.0
3061,78000,38.0
3108,79000,35.0
3153,80000,38.0
3195,81000,36.0
3245,82000,37.0
3290,83000,38.0
3338,84000,38.0
3381,85000,35.0
3427,86000,36.0
3470,87000,37.0
3514,88000,38.0
3559,89000,38.0
3606,90000,35.0
3652,91000,36.0
3698,92000,37.0
3749,93000,36.0
3796,94000,32.0
3843,95000,38.0
3891,96000,38.0
3937,97000,39.0
3985,98000,35.0
4031,99000,36.0
4081,100000,35.0
