episodes,steps,total reward
37,1000,2.0
64,2000,4.5
84,3000,2.5
101,4000,3.5
118,5000,2.5
135,6000,2.5
149,7000,3.0
162,8000,2.0
173,9000,3.0
191,10000,4.0
204,11000,3.5
218,12000,3.5
233,13000,5.0
246,14000,4.5
257,15000,5.0
270,16000,4.5
281,17000,3.5
292,18000,4.0
301,19000,3.0
308,20000,3.0
316,21000,2.0
329,22000,4.0
339,23000,3.0
345,24000,2.5
353,25000,2.5
358,26000,1.0
368,27000,3.0
378,28000,3.5
385,29000,2.5
390,30000,3.0
398,31000,4.0
405,32000,2.5
415,33000,4.0
421,34000,4.0
432,35000,2.0
443,36000,2.5
451,37000,3.5
463,38000,4.0
474,39000,6.5
481,40000,4.5
489,41000,3.0
495,42000,4.0
501,43000,2.5
510,44000,4.0
519,45000,2.0
531,46000,5.5
541,47000,5.5
551,48000,4.0
564,49000,4.0
570,50000,2.0
584,51000,4.5
598,52000,5.5
605,53000,3.0
614,54000,5.0
626,55000,5.5
643,56000,4.0
658,57000,8.5
673,58000,5.0
681,59000,3.0
691,60000,3.5
705,61000,5.0
712,62000,2.0
726,63000,8.5
743,64000,5.0
752,65000,4.5
770,66000,10.0
784,67000,4.5
794,68000,5.5
795,69000,1.0
809,70000,8.0
815,71000,3.5
835,72000,8.5
850,73000,6.5
859,74000,4.0
876,75000,9.5
888,76000,6.5
906,77000,8.5
914,78000,3.0
926,79000,6.5
943,80000,11.5
963,81000,10.0
976,82000,5.5
994,83000,7.5
1014,84000,11.0
1029,85000,7.5
1045,86000,10.5
1062,87000,10.0
1071,88000,4.5
1091,89000,11.5
1111,90000,10.0
1126,91000,9.0
1138,92000,7.0
1154,93000,8.0
1171,94000,8.0
1191,95000,9.0
1206,96000,9.5
1229,97000,10.5
1250,98000,12.5
1270,99000,13.5
1285,100000,7.5
