episodes,steps,total reward
23,1000,0.0
35,2000,1.0
42,3000,2.0
47,4000,2.0
51,5000,1.0
67,6000,2.0
81,7000,7.0
87,8000,4.0
97,9000,5.0
103,10000,4.0
119,11000,7.0
123,12000,3.0
135,13000,7.0
147,14000,5.0
148,15000,0.0
159,16000,8.0
179,17000,13.0
187,18000,5.0
210,19000,13.0
227,20000,11.0
247,21000,10.0
251,22000,2.0
267,23000,11.0
293,24000,16.0
307,25000,10.0
315,26000,4.0
323,27000,6.0
339,28000,10.0
359,29000,12.0
386,30000,18.0
387,31000,1.0
403,32000,10.0
415,33000,8.0
427,34000,8.0
433,35000,4.0
443,36000,7.0
469,37000,17.0
513,38000,32.0
555,39000,37.0
595,40000,37.0
636,41000,32.0
678,42000,31.0
719,43000,36.0
760,44000,34.0
801,45000,35.0
844,46000,33.0
887,47000,33.0
919,48000,20.0
951,49000,23.0
992,50000,34.0
1038,51000,33.0
1084,52000,31.0
1126,53000,38.0
1171,54000,33.0
1211,55000,33.0
1254,56000,36.0
1301,57000,31.0
1345,58000,35.0
1387,59000,34.0
1427,60000,32.0
1470,61000,33.0
1513,62000,34.0
1555,63000,33.0
1595,64000,35.0
1637,65000,35.0
1679,66000,31.0
1719,67000,36.0
1761,68000,34.0
1802,69000,33.0
1847,70000,37.0
1894,71000,34.0
1937,72000,37.0
1979,73000,35.0
2024,74000,33.0
2063,75000,35.0
2112,76000,33.0
2157,77000,31.0
2199,78000,34.0
2248,79000,35.0
2294,80000,36.0
2338,81000,33.0
2379,82000,33.0
2420,83000,32.0
2465,84000,35.0
2510,85000,33.0
2559,86000,33.0
2599,87000,34.0
2642,88000,34.0
2687,89000,35.0
2729,90000,33.0
2773,91000,32.0
2817,92000,34.0
2859,93000,35.0
2899,94000,36.0
2946,95000,33.0
2986,96000,35.0
3030,97000,34.0
3073,98000,34.0
3117,99000,35.0
3163,100000,38.0
