episodes,steps,total reward
8,1000,0.0
22,2000,0.0
34,3000,0.0
42,4000,0.0
50,5000,1.0
60,6000,0.0
65,7000,0.0
69,8000,1.0
79,9000,0.0
84,10000,1.0
89,11000,1.0
97,12000,0.0
101,13000,0.0
106,14000,1.0
110,15000,1.0
118,16000,1.0
122,17000,1.0
127,18000,1.0
130,19000,0.0
133,20000,0.0
137,21000,2.0
141,22000,1.0
144,23000,1.0
148,24000,1.0
153,25000,1.0
157,26000,0.0
162,27000,1.0
166,28000,1.0
169,29000,1.0
171,30000,1.0
174,31000,1.0
177,32000,0.0
180,33000,1.0
186,34000,1.0
193,35000,1.0
197,36000,2.0
201,37000,1.0
205,38000,1.0
207,39000,1.0
212,40000,2.0
215,41000,1.0
217,42000,1.0
219,43000,1.0
222,44000,0.0
224,45000,0.0
230,46000,0.0
233,47000,1.0
241,48000,2.0
242,49000,1.0
244,50000,1.0
249,51000,1.0
252,52000,0.0
257,53000,1.0
261,54000,1.0
265,55000,1.0
268,56000,1.0
272,57000,0.0
275,58000,1.0
279,59000,2.0
283,60000,1.0
284,61000,0.0
290,62000,1.0
294,63000,1.0
299,64000,0.0
301,65000,1.0
303,66000,0.0
308,67000,1.0
310,68000,1.0
312,69000,0.0
316,70000,0.0
318,71000,2.0
319,72000,0.0
321,73000,0.0
324,74000,1.0
326,75000,1.0
328,76000,0.0
329,77000,1.0
330,78000,1.0
335,79000,1.0
338,80000,0.0
340,81000,0.0
342,82000,2.0
345,83000,1.0
346,84000,1.0
347,85000,1.0
350,86000,2.0
354,87000,0.0
355,88000,1.0
358,89000,2.0
361,90000,1.0
365,91000,2.0
366,92000,1.0
372,93000,1.0
374,94000,2.0
378,95000,0.0
379,96000,0.0
382,97000,1.0
386,98000,1.0
391,99000,1.0
392,100000,0.0
