episodes,steps,total reward
26,1000,0.0
36,2000,0.0
41,3000,0.0
49,4000,0.0
52,5000,0.0
58,6000,0.0
63,7000,0.0
70,8000,0.0
77,9000,0.0
82,10000,0.0
90,11000,0.0
100,12000,1.0
112,13000,0.0
115,14000,0.0
119,15000,0.0
128,16000,0.0
133,17000,1.0
138,18000,0.0
142,19000,1.0
148,20000,1.0
157,21000,0.0
164,22000,0.0
166,23000,0.0
173,24000,1.0
180,25000,0.0
183,26000,0.0
191,27000,0.0
197,28000,1.0
203,29000,0.0
207,30000,0.0
210,31000,0.0
215,32000,0.0
220,33000,1.0
235,34000,4.0
248,35000,6.0
275,36000,20.0
300,37000,16.0
326,38000,17.0
344,39000,11.0
348,40000,1.0
378,41000,19.0
406,42000,18.0
434,43000,22.0
461,44000,18.0
488,45000,18.0
513,46000,21.0
544,47000,20.0
570,48000,19.0
598,49000,20.0
629,50000,15.0
660,51000,19.0
691,52000,17.0
722,53000,18.0
752,54000,18.0
778,55000,20.0
806,56000,16.0
833,57000,20.0
861,58000,18.0
892,59000,17.0
922,60000,16.0
946,61000,22.0
976,62000,20.0
1001,63000,19.0
1030,64000,16.0
1060,65000,14.0
1088,66000,20.0
1114,67000,22.0
1143,68000,17.0
1169,69000,23.0
1199,70000,20.0
1229,71000,18.0
1258,72000,18.0
1287,73000,19.0
1313,74000,18.0
1342,75000,17.0
1373,76000,20.0
1405,77000,17.0
1434,78000,17.0
1464,79000,21.0
1494,80000,18.0
1522,81000,21.0
1550,82000,18.0
1577,83000,21.0
1605,84000,19.0
1627,85000,22.0
1653,86000,19.0
1681,87000,19.0
1710,88000,19.0
1723,89000,11.0
1753,90000,21.0
1781,91000,17.0
1812,92000,19.0
1838,93000,21.0
1866,94000,20.0
1892,95000,20.0
1923,96000,19.0
1951,97000,17.0
1978,98000,19.0
2007,99000,18.0
2032,100000,22.0
