episodes,steps,total reward
20,1000,0.0
30,2000,0.0
36,3000,0.0
43,4000,0.0
50,5000,0.0
57,6000,0.0
64,7000,0.0
68,8000,0.0
77,9000,0.0
80,10000,0.0
86,11000,0.0
94,12000,0.0
102,13000,0.0
110,14000,0.0
112,15000,0.0
118,16000,0.0
124,17000,0.0
134,18000,0.0
139,19000,0.0
143,20000,0.0
150,21000,0.0
154,22000,0.0
163,23000,0.0
166,24000,0.0
175,25000,0.0
181,26000,0.0
186,27000,0.0
189,28000,0.0
197,29000,0.0
203,30000,0.0
207,31000,0.0
210,32000,0.0
216,33000,0.0
223,34000,2.0
229,35000,1.0
231,36000,1.0
234,37000,0.0
242,38000,0.0
250,39000,0.0
255,40000,0.0
261,41000,1.0
267,42000,2.0
275,43000,4.0
281,44000,3.0
300,45000,13.0
323,46000,14.0
348,47000,14.0
371,48000,15.0
394,49000,15.0
417,50000,15.0
438,51000,16.0
462,52000,14.0
488,53000,14.0
510,54000,15.0
534,55000,13.0
559,56000,12.0
579,57000,15.0
603,58000,14.0
626,59000,14.0
651,60000,14.0
673,61000,16.0
697,62000,13.0
718,63000,15.0
740,64000,14.0
763,65000,14.0
784,66000,14.0
808,67000,14.0
832,68000,12.0
858,69000,12.0
881,70000,15.0
906,71000,12.0
934,72000,15.0
955,73000,15.0
979,74000,16.0
1000,75000,15.0
1021,76000,16.0
1047,77000,14.0
1069,78000,13.0
1091,79000,16.0
1116,80000,14.0
1136,81000,17.0
1158,82000,15.0
1178,83000,15.0
1202,84000,13.0
1225,85000,14.0
1252,86000,12.0
1277,87000,12.0
1299,88000,16.0
1323,89000,13.0
1346,90000,15.0
1368,91000,16.0
1390,92000,15.0
1411,93000,16.0
1437,94000,10.0
1459,95000,14.0
1481,96000,15.0
1506,97000,13.0
1528,98000,13.0
1551,99000,13.0
1577,100000,13.0
