episodes,steps,total reward
19,1000,0.0
31,2000,0.0
36,3000,0.0
39,4000,0.0
44,5000,0.0
56,6000,0.0
63,7000,0.0
71,8000,0.0
74,9000,0.0
78,10000,0.0
84,11000,0.0
94,12000,0.0
99,13000,0.0
106,14000,0.0
112,15000,0.0
119,16000,0.0
126,17000,1.0
131,18000,0.0
138,19000,0.0
142,20000,0.0
148,21000,0.0
154,22000,4.0
166,23000,8.0
182,24000,11.0
210,25000,23.0
247,26000,30.0
285,27000,33.0
324,28000,33.0
363,29000,34.0
401,30000,34.0
442,31000,33.0
482,32000,31.0
523,33000,33.0
567,34000,29.0
606,35000,31.0
646,36000,32.0
687,37000,31.0
729,38000,33.0
771,39000,31.0
816,40000,31.0
857,41000,30.0
894,42000,35.0
934,43000,33.0
976,44000,29.0
1015,45000,28.0
1052,46000,35.0
1091,47000,31.0
1132,48000,30.0
1172,49000,31.0
1212,50000,31.0
1251,51000,33.0
1293,52000,31.0
1333,53000,33.0
1371,54000,33.0
1409,55000,33.0
1449,56000,32.0
1488,57000,31.0
1530,58000,29.0
1572,59000,30.0
1611,60000,34.0
1652,61000,32.0
1693,62000,29.0
1732,63000,32.0
1774,64000,32.0
1814,65000,33.0
1856,66000,29.0
1895,67000,32.0
1935,68000,32.0
1978,69000,28.0
2018,70000,31.0
2058,71000,33.0
2098,72000,32.0
2139,73000,32.0
2179,74000,34.0
2217,75000,32.0
2258,76000,32.0
2297,77000,33.0
2338,78000,31.0
2376,79000,32.0
2416,80000,33.0
2455,81000,33.0
2494,82000,33.0
2533,83000,34.0
2574,84000,34.0
2617,85000,29.0
2659,86000,33.0
2697,87000,33.0
2739,88000,31.0
2783,89000,31.0
2824,90000,31.0
2863,91000,30.0
2903,92000,34.0
2943,93000,34.0
2981,94000,31.0
3018,95000,32.0
3057,96000,32.0
3100,97000,29.0
3138,98000,31.0
3178,99000,32.0
3219,100000,30.0
