episodes,steps,total reward
22,1000,2.0
30,2000,0.0
39,3000,2.0
45,4000,1.0
54,5000,3.0
66,6000,3.0
75,7000,4.0
89,8000,5.0
103,9000,7.0
114,10000,7.0
126,11000,8.0
134,12000,5.0
147,13000,6.0
159,14000,5.0
171,15000,8.0
178,16000,3.0
195,17000,11.0
211,18000,8.0
219,19000,5.0
239,20000,12.0
255,21000,10.0
259,22000,4.0
275,23000,12.0
306,24000,18.0
315,25000,5.0
333,26000,11.0
347,27000,8.0
363,28000,8.0
381,29000,10.0
399,30000,11.0
415,31000,10.0
443,32000,14.0
457,33000,8.0
467,34000,7.0
471,35000,3.0
483,36000,7.0
495,37000,8.0
513,38000,13.0
527,39000,10.0
535,40000,6.0
542,41000,5.0
563,42000,13.0
587,43000,15.0
603,44000,11.0
623,45000,15.0
663,46000,24.0
699,47000,29.0
736,48000,33.0
774,49000,30.0
811,50000,29.0
851,51000,33.0
889,52000,32.0
926,53000,29.0
967,54000,32.0
1003,55000,30.0
1035,56000,26.0
1081,57000,32.0
1123,58000,29.0
1165,59000,29.0
1211,60000,33.0
1251,61000,30.0
1290,62000,30.0
1329,63000,27.0
1365,64000,28.0
1403,65000,27.0
1441,66000,30.0
1480,67000,32.0
1519,68000,30.0
1554,69000,30.0
1589,70000,29.0
1629,71000,30.0
1671,72000,30.0
1711,73000,32.0
1753,74000,29.0
1791,75000,27.0
1827,76000,32.0
1873,77000,33.0
1910,78000,31.0
1949,79000,30.0
1987,80000,30.0
2030,81000,30.0
2067,82000,31.0
2110,83000,31.0
2149,84000,33.0
2187,85000,28.0
2227,86000,31.0
2272,87000,34.0
2311,88000,29.0
2347,89000,30.0
2389,90000,29.0
2429,91000,32.0
2467,92000,27.0
2509,93000,35.0
2547,94000,30.0
2590,95000,32.0
2627,96000,30.0
2667,97000,31.0
2706,98000,32.0
2745,99000,30.0
2787,100000,32.0
