episodes,steps,total reward
26,1000,8.0
45,2000,7.0
54,3000,5.0
62,4000,6.0
72,5000,7.0
90,6000,11.0
102,7000,8.0
118,8000,12.0
138,9000,16.0
146,10000,6.0
178,11000,18.0
202,12000,17.0
230,13000,23.0
265,14000,28.0
310,15000,37.0
361,16000,40.0
425,17000,53.0
490,18000,58.0
561,19000,62.0
628,20000,53.0
698,21000,62.0
765,22000,59.0
833,23000,56.0
901,24000,59.0
965,25000,58.0
1028,26000,60.0
1086,27000,51.0
1153,28000,60.0
1214,29000,51.0
1285,30000,56.0
1354,31000,57.0
1426,32000,58.0
1493,33000,61.0
1561,34000,62.0
1629,35000,59.0
1698,36000,59.0
1765,37000,59.0
1833,38000,58.0
1902,39000,56.0
1973,40000,59.0
2045,41000,59.0
2114,42000,60.0
2178,43000,59.0
2249,44000,59.0
2321,45000,58.0
2389,46000,58.0
2456,47000,58.0
2524,48000,60.0
2589,49000,61.0
2654,50000,53.0
2725,51000,59.0
2792,52000,59.0
2864,53000,61.0
2933,54000,56.0
3002,55000,58.0
3066,56000,58.0
3130,57000,57.0
3198,58000,62.0
3272,59000,62.0
3335,60000,61.0
3402,61000,59.0
3466,62000,57.0
3533,63000,58.0
3597,64000,59.0
3661,65000,58.0
3732,66000,58.0
3801,67000,58.0
3870,68000,61.0
3938,69000,60.0
4002,70000,58.0
4072,71000,60.0
4138,72000,58.0
4209,73000,63.0
4274,74000,57.0
4345,75000,59.0
4414,76000,59.0
4484,77000,59.0
4553,78000,59.0
4617,79000,59.0
4685,80000,58.0
4746,81000,56.0
4816,82000,59.0
4880,83000,59.0
4951,84000,60.0
5022,85000,56.0
5094,86000,61.0
5165,87000,57.0
5237,88000,59.0
5306,89000,59.0
5374,90000,59.0
5440,91000,63.0
5512,92000,60.0
5581,93000,60.0
5650,94000,60.0
5718,95000,58.0
5788,96000,59.0
5856,97000,59.0
5922,98000,59.0
5986,99000,60.0
6050,100000,59.0
