episodes,steps,total reward
21,1000,0.0
33,2000,0.0
40,3000,0.0
46,4000,0.0
49,5000,0.0
58,6000,0.0
66,7000,0.0
73,8000,0.0
75,9000,0.0
76,10000,0.0
81,11000,0.0
92,12000,0.0
101,13000,0.0
104,14000,0.0
107,15000,0.0
111,16000,0.0
112,17000,0.0
121,18000,0.0
125,19000,0.0
131,20000,0.0
141,21000,1.0
147,22000,0.0
150,23000,0.0
156,24000,0.0
162,25000,1.0
168,26000,0.0
172,27000,0.0
176,28000,0.0
184,29000,0.0
191,30000,0.0
195,31000,0.0
201,32000,1.0
212,33000,2.0
240,34000,17.0
266,35000,16.0
290,36000,18.0
317,37000,20.0
344,38000,19.0
373,39000,18.0
400,40000,18.0
427,41000,19.0
453,42000,20.0
483,43000,15.0
511,44000,22.0
538,45000,21.0
564,46000,19.0
591,47000,18.0
619,48000,19.0
646,49000,19.0
676,50000,16.0
704,51000,19.0
733,52000,20.0
762,53000,18.0
794,54000,18.0
821,55000,19.0
848,56000,19.0
877,57000,20.0
903,58000,20.0
933,59000,19.0
961,60000,19.0
992,61000,19.0
1020,62000,17.0
1046,63000,20.0
1073,64000,21.0
1100,65000,20.0
1126,66000,19.0
1155,67000,17.0
1183,68000,20.0
1212,69000,18.0
1236,70000,21.0
1263,71000,19.0
1293,72000,18.0
1322,73000,19.0
1349,74000,21.0
1377,75000,19.0
1408,76000,19.0
1434,77000,23.0
1464,78000,17.0
1491,79000,20.0
1517,80000,20.0
1548,81000,19.0
1573,82000,21.0
1603,83000,17.0
1631,84000,17.0
1659,85000,21.0
1685,86000,20.0
1713,87000,18.0
1744,88000,20.0
1775,89000,20.0
1804,90000,18.0
1831,91000,19.0
1859,92000,20.0
1892,93000,16.0
1923,94000,19.0
1951,95000,20.0
1977,96000,18.0
2006,97000,20.0
2034,98000,20.0
2064,99000,17.0
2088,100000,22.0
