episodes,steps,total reward
22,1000,0.0
35,2000,0.0
42,3000,0.0
46,4000,0.0
54,5000,0.0
62,6000,0.0
66,7000,0.0
71,8000,0.0
76,9000,0.0
78,10000,0.0
84,11000,0.0
97,12000,0.0
98,13000,0.0
99,14000,0.0
105,15000,0.0
109,16000,0.0
114,17000,0.0
131,18000,0.0
141,19000,2.0
145,20000,1.0
148,21000,2.0
157,22000,3.0
176,23000,9.0
195,24000,12.0
225,25000,23.0
259,26000,33.0
302,27000,27.0
339,28000,32.0
373,29000,29.0
415,30000,29.0
460,31000,31.0
499,32000,33.0
542,33000,33.0
579,34000,35.0
621,35000,32.0
662,36000,30.0
704,37000,33.0
745,38000,33.0
789,39000,28.0
829,40000,34.0
868,41000,31.0
908,42000,30.0
949,43000,33.0
990,44000,33.0
1029,45000,32.0
1070,46000,31.0
1111,47000,33.0
1155,48000,32.0
1195,49000,32.0
1238,50000,30.0
1276,51000,33.0
1315,52000,32.0
1359,53000,32.0
1397,54000,32.0
1438,55000,31.0
1478,56000,33.0
1520,57000,31.0
1560,58000,31.0
1603,59000,30.0
1643,60000,33.0
1685,61000,28.0
1725,62000,32.0
1762,63000,31.0
1802,64000,31.0
1840,65000,33.0
1879,66000,33.0
1917,67000,35.0
1955,68000,33.0
1994,69000,32.0
2035,70000,34.0
2074,71000,32.0
2115,72000,33.0
2158,73000,27.0
2199,74000,32.0
2241,75000,32.0
2279,76000,31.0
2321,77000,31.0
2360,78000,32.0
2402,79000,31.0
2440,80000,31.0
2481,81000,33.0
2523,82000,31.0
2563,83000,30.0
2605,84000,31.0
2645,85000,32.0
2687,86000,34.0
2729,87000,28.0
2769,88000,33.0
2810,89000,25.0
2849,90000,30.0
2885,91000,35.0
2925,92000,31.0
2966,93000,32.0
3006,94000,30.0
3048,95000,32.0
3088,96000,26.0
3126,97000,33.0
3170,98000,31.0
3212,99000,28.0
3252,100000,31.0
