episodes,steps,total reward
81,10000,1.0
134,20000,1.0
269,30000,75.0
626,40000,269.0
1035,50000,310.0
1446,60000,307.0
1854,70000,318.0
2274,80000,316.0
2681,90000,314.0
3106,100000,310.0
3507,110000,315.0
3923,120000,306.0
4341,130000,314.0
4754,140000,299.0
5151,150000,317.0
5561,160000,321.0
5972,170000,317.0
6376,180000,308.0
6783,190000,321.0
7208,200000,303.0
7622,210000,318.0
8027,220000,326.0
8438,230000,315.0
8859,240000,319.0
9255,250000,307.0
9669,260000,309.0
10110,270000,312.0
10531,280000,311.0
10935,290000,320.0
11355,300000,306.0
11764,310000,313.0
12173,320000,320.0
12569,330000,323.0
12975,340000,317.0
13390,350000,324.0
13799,360000,319.0
14210,370000,314.0
14627,380000,310.0
15043,390000,316.0
15448,400000,317.0
15869,410000,312.0
16271,420000,317.0
16673,430000,318.0
17087,440000,318.0
17505,450000,317.0
17922,460000,312.0
18331,470000,312.0
18747,480000,318.0
19165,490000,306.0
19582,500000,315.0
19986,510000,306.0
20386,520000,310.0
20798,530000,316.0
21219,540000,315.0
21619,550000,316.0
22027,560000,316.0
22434,570000,315.0
22842,580000,314.0
23255,590000,315.0
23667,600000,309.0
24071,610000,314.0
24491,620000,315.0
24914,630000,309.0
25335,640000,316.0
25747,650000,325.0
26149,660000,316.0
26554,670000,318.0
26966,680000,319.0
27379,690000,317.0
27786,700000,309.0
28199,710000,312.0
28610,720000,307.0
29017,730000,313.0
29438,740000,322.0
29853,750000,310.0
30253,760000,313.0
30657,770000,307.0
31063,780000,313.0
31471,790000,317.0
31883,800000,311.0
32289,810000,325.0
32700,820000,314.0
33111,830000,319.0
33514,840000,311.0
33924,850000,323.0
34338,860000,313.0
34743,870000,306.0
35158,880000,315.0
35555,890000,314.0
35955,900000,316.0
36355,910000,316.0
36762,920000,312.0
37179,930000,307.0
37604,940000,305.0
38013,950000,320.0
38415,960000,315.0
38817,970000,321.0
39226,980000,310.0
39635,990000,313.0
40040,1000000,322.0
