episodes,steps,total reward
29,1000,13.0
43,2000,8.0
58,3000,9.0
67,4000,5.0
77,5000,6.0
86,6000,6.0
92,7000,2.0
103,8000,8.0
125,9000,17.0
260,10000,131.0
345,11000,81.0
424,12000,78.0
590,13000,165.0
697,14000,107.0
875,15000,178.0
1091,16000,216.0
1309,17000,218.0
1509,18000,199.0
1717,19000,209.0
1942,20000,224.0
2151,21000,209.0
2367,22000,216.0
2579,23000,213.0
2802,24000,222.0
2941,25000,139.0
3161,26000,220.0
3376,27000,216.0
3589,28000,212.0
3813,29000,224.0
4033,30000,221.0
4254,31000,221.0
4470,32000,215.0
4647,33000,177.0
4845,34000,196.0
5067,35000,221.0
5284,36000,217.0
5493,37000,209.0
5710,38000,217.0
5927,39000,217.0
6142,40000,215.0
6353,41000,211.0
6568,42000,215.0
6791,43000,222.0
7013,44000,223.0
7236,45000,222.0
7450,46000,215.0
7660,47000,209.0
7871,48000,212.0
8089,49000,217.0
8304,50000,215.0
8522,51000,218.0
8746,52000,223.0
8957,53000,211.0
9181,54000,224.0
9359,55000,178.0
9573,56000,212.0
9788,57000,215.0
10004,58000,216.0
10226,59000,222.0
10433,60000,208.0
10648,61000,214.0
10867,62000,220.0
11082,63000,215.0
11300,64000,217.0
11521,65000,221.0
11736,66000,215.0
11951,67000,216.0
12160,68000,208.0
12380,69000,220.0
12600,70000,220.0
12820,71000,221.0
13044,72000,223.0
13254,73000,211.0
13473,74000,218.0
13687,75000,213.0
13907,76000,220.0
14128,77000,221.0
14345,78000,217.0
14562,79000,216.0
14781,80000,219.0
14993,81000,212.0
15209,82000,216.0
15417,83000,208.0
15627,84000,210.0
15845,85000,217.0
16060,86000,214.0
16278,87000,218.0
16493,88000,215.0
16709,89000,216.0
16922,90000,214.0
17141,91000,219.0
17356,92000,214.0
17579,93000,224.0
17800,94000,220.0
18002,95000,202.0
18221,96000,217.0
18436,97000,215.0
18657,98000,220.0
18874,99000,215.0
19085,100000,210.0
