episodes,steps,total reward
95,10000,19.0
382,20000,205.0
791,30000,337.0
1223,40000,335.0
1656,50000,341.0
2082,60000,343.0
2515,70000,348.0
2934,80000,351.0
3360,90000,341.0
3786,100000,342.0
