episodes,steps,total reward
20,1000,0.0
29,2000,0.0
33,3000,0.0
36,4000,0.0
39,5000,0.0
46,6000,0.0
56,7000,0.0
64,8000,0.0
75,9000,0.0
81,10000,0.0
88,11000,0.0
94,12000,0.0
102,13000,0.0
109,14000,2.0
116,15000,2.0
126,16000,3.0
138,17000,2.0
147,18000,5.0
163,19000,7.0
179,20000,8.0
194,21000,10.0
207,22000,6.0
223,23000,9.0
247,24000,8.0
268,25000,6.0
282,26000,10.0
300,27000,9.0
317,28000,8.0
335,29000,7.0
351,30000,8.0
365,31000,10.0
383,32000,8.0
400,33000,10.0
416,34000,10.0
434,35000,8.0
451,36000,8.0
471,37000,9.0
487,38000,9.0
505,39000,7.0
522,40000,9.0
544,41000,5.0
562,42000,7.0
575,43000,8.0
590,44000,11.0
603,45000,9.0
618,46000,8.0
634,47000,9.0
649,48000,8.0
664,49000,10.0
686,50000,5.0
702,51000,8.0
717,52000,9.0
737,53000,6.0
750,54000,9.0
767,55000,9.0
782,56000,9.0
799,57000,8.0
815,58000,8.0
830,59000,10.0
848,60000,9.0
865,61000,10.0
879,62000,9.0
897,63000,5.0
914,64000,10.0
932,65000,7.0
959,66000,4.0
981,67000,5.0
995,68000,9.0
1010,69000,7.0
1025,70000,10.0
1042,71000,9.0
1060,72000,7.0
1074,73000,10.0
1091,74000,9.0
1106,75000,6.0
1121,76000,10.0
1138,77000,8.0
1152,78000,7.0
1168,79000,7.0
1184,80000,9.0
1200,81000,8.0
1214,82000,9.0
1229,83000,7.0
1245,84000,7.0
1262,85000,8.0
1278,86000,8.0
1293,87000,8.0
1308,88000,10.0
1322,89000,9.0
1339,90000,8.0
1358,91000,7.0
1376,92000,8.0
1394,93000,8.0
1409,94000,8.0
1423,95000,9.0
1441,96000,6.0
1454,97000,9.0
1470,98000,7.0
1487,99000,7.0
1503,100000,9.0
