episodes,steps,total reward
21,1000,0.0
36,2000,0.0
38,3000,0.0
44,4000,0.0
48,5000,0.0
56,6000,0.0
63,7000,0.0
67,8000,0.0
75,9000,0.0
78,10000,0.0
86,11000,0.0
94,12000,0.0
100,13000,0.0
108,14000,2.0
115,15000,2.0
121,16000,2.0
132,17000,3.0
143,18000,9.0
160,19000,8.0
179,20000,8.0
198,21000,7.0
216,22000,7.0
231,23000,6.0
251,24000,6.0
266,25000,9.0
281,26000,8.0
298,27000,8.0
313,28000,7.0
328,29000,9.0
346,30000,7.0
360,31000,9.0
377,32000,9.0
394,33000,8.0
409,34000,7.0
426,35000,8.0
445,36000,9.0
460,37000,9.0
475,38000,9.0
491,39000,9.0
504,40000,9.0
522,41000,10.0
539,42000,9.0
557,43000,9.0
575,44000,7.0
590,45000,8.0
607,46000,6.0
622,47000,9.0
635,48000,10.0
654,49000,7.0
671,50000,6.0
691,51000,8.0
708,52000,8.0
720,53000,8.0
737,54000,9.0
758,55000,6.0
773,56000,11.0
788,57000,8.0
805,58000,9.0
821,59000,9.0
837,60000,8.0
854,61000,7.0
868,62000,8.0
884,63000,7.0
901,64000,6.0
921,65000,7.0
938,66000,6.0
953,67000,9.0
969,68000,8.0
983,69000,9.0
996,70000,10.0
1010,71000,9.0
1024,72000,8.0
1040,73000,8.0
1058,74000,7.0
1073,75000,9.0
1091,76000,8.0
1109,77000,8.0
1125,78000,8.0
1141,79000,9.0
1156,80000,10.0
1175,81000,6.0
1190,82000,7.0
1206,83000,9.0
1226,84000,6.0
1244,85000,8.0
1266,86000,6.0
1281,87000,8.0
1296,88000,10.0
1312,89000,9.0
1331,90000,9.0
1349,91000,8.0
1364,92000,8.0
1380,93000,10.0
1397,94000,6.0
1414,95000,9.0
1433,96000,7.0
1451,97000,7.0
1469,98000,8.0
1487,99000,7.0
1503,100000,7.0
