episodes,steps,total reward
62,10000,0.0
96,20000,0.0
116,30000,0.0
147,40000,0.0
176,50000,0.0
210,60000,0.0
236,70000,0.0
265,80000,0.0
298,90000,0.0
326,100000,0.0
357,110000,0.0
387,120000,0.0
414,130000,0.0
443,140000,0.0
468,150000,0.0
492,160000,0.0
518,170000,0.0
543,180000,0.0
568,190000,0.0
594,200000,0.0
614,210000,0.0
644,220000,0.0
673,230000,0.0
696,240000,0.0
719,250000,0.0
745,260000,0.0
769,270000,0.0
794,280000,0.0
815,290000,0.0
839,300000,0.0
865,310000,0.0
887,320000,0.0
905,330000,0.0
939,340000,0.0
964,350000,0.0
987,360000,0.0
1018,370000,0.0
1040,380000,0.0
1066,390000,0.0
1090,400000,0.0
1111,410000,0.0
1133,420000,0.0
1157,430000,0.0
1175,440000,0.0
1197,450000,0.0
1222,460000,1.0
1247,470000,0.0
1267,480000,0.0
1305,490000,0.0
1328,500000,1.0
1354,510000,0.0
1382,520000,0.0
1404,530000,1.0
1434,540000,0.0
1456,550000,2.0
1483,560000,0.0
1508,570000,1.0
1529,580000,0.0
1554,590000,1.0
1575,600000,1.0
1602,610000,3.0
1626,620000,0.0
1647,630000,0.0
1666,640000,1.0
1687,650000,0.0
1712,660000,1.0
1742,670000,1.0
1767,680000,0.0
1791,690000,2.0
1814,700000,1.0
1832,710000,0.0
1863,720000,1.0
1883,730000,0.0
1904,740000,0.0
1921,750000,3.0
1941,760000,2.0
1962,770000,1.0
1990,780000,0.0
2012,790000,1.0
2038,800000,1.0
2064,810000,4.0
2090,820000,0.0
2107,830000,1.0
2128,840000,3.0
2152,850000,2.0
2177,860000,1.0
2198,870000,2.0
2221,880000,1.0
2242,890000,1.0
2268,900000,4.0
2293,910000,3.0
2314,920000,2.0
2346,930000,2.0
2369,940000,1.0
2398,950000,3.0
2420,960000,1.0
2443,970000,4.0
2468,980000,5.0
2487,990000,3.0
2516,1000000,3.0
