episodes,steps,total reward
27,1000,0.0
37,2000,0.0
40,3000,0.0
44,4000,0.0
47,5000,0.0
55,6000,0.0
65,7000,0.0
69,8000,0.0
70,9000,0.0
73,10000,0.0
78,11000,0.0
88,12000,0.0
99,13000,0.0
103,14000,2.0
105,15000,0.0
111,16000,0.0
118,17000,0.0
124,18000,0.0
127,19000,0.0
134,20000,1.0
140,21000,2.0
149,22000,3.0
161,23000,5.0
180,24000,11.0
208,25000,24.0
246,26000,28.0
287,27000,28.0
323,28000,30.0
362,29000,31.0
403,30000,32.0
441,31000,31.0
486,32000,29.0
526,33000,32.0
567,34000,32.0
607,35000,31.0
647,36000,32.0
688,37000,31.0
725,38000,33.0
764,39000,33.0
804,40000,32.0
844,41000,31.0
886,42000,31.0
924,43000,33.0
963,44000,32.0
1008,45000,31.0
1050,46000,31.0
1089,47000,34.0
1127,48000,32.0
1168,49000,30.0
1209,50000,32.0
1250,51000,30.0
1287,52000,31.0
1326,53000,33.0
1366,54000,31.0
1406,55000,33.0
1446,56000,33.0
1486,57000,33.0
1527,58000,31.0
1569,59000,28.0
1613,60000,31.0
1654,61000,30.0
1690,62000,31.0
1731,63000,32.0
1769,64000,33.0
1811,65000,33.0
1851,66000,30.0
1893,67000,34.0
1932,68000,32.0
1972,69000,31.0
2014,70000,28.0
2053,71000,31.0
2093,72000,33.0
2133,73000,33.0
2177,74000,31.0
2217,75000,30.0
2254,76000,30.0
2295,77000,33.0
2333,78000,30.0
2373,79000,30.0
2411,80000,32.0
2450,81000,31.0
2490,82000,32.0
2533,83000,28.0
2572,84000,31.0
2614,85000,33.0
2653,86000,32.0
2693,87000,33.0
2731,88000,32.0
2772,89000,29.0
2813,90000,31.0
2852,91000,32.0
2891,92000,33.0
2931,93000,30.0
2973,94000,32.0
3013,95000,32.0
3050,96000,32.0
3091,97000,33.0
3132,98000,33.0
3172,99000,31.0
3210,100000,31.0
