episodes,steps,total reward
20,1000,0.0
29,2000,0.0
33,3000,0.0
38,4000,0.0
44,5000,0.0
53,6000,1.0
65,7000,0.0
73,8000,0.0
77,9000,0.0
80,10000,0.0
89,11000,0.0
101,12000,0.0
109,13000,0.0
111,14000,0.0
117,15000,0.0
126,16000,0.0
130,17000,0.0
134,18000,0.0
137,19000,0.0
143,20000,0.0
151,21000,0.0
157,22000,0.0
163,23000,2.0
169,24000,0.0
173,25000,0.0
181,26000,2.0
185,27000,0.0
192,28000,0.0
202,29000,0.0
206,30000,1.0
207,31000,0.0
216,32000,5.0
234,33000,11.0
242,34000,5.0
269,35000,16.0
294,36000,17.0
324,37000,18.0
354,38000,18.0
386,39000,17.0
416,40000,20.0
441,41000,20.0
468,42000,18.0
498,43000,17.0
525,44000,21.0
552,45000,20.0
580,46000,18.0
608,47000,17.0
637,48000,19.0
666,49000,19.0
695,50000,19.0
722,51000,19.0
751,52000,16.0
779,53000,18.0
811,54000,18.0
840,55000,17.0
866,56000,20.0
893,57000,20.0
921,58000,19.0
949,59000,20.0
979,60000,21.0
1012,61000,17.0
1040,62000,17.0
1068,63000,22.0
1099,64000,20.0
1125,65000,19.0
1158,66000,16.0
1190,67000,19.0
1216,68000,22.0
1242,69000,19.0
1270,70000,19.0
1303,71000,18.0
1335,72000,17.0
1362,73000,18.0
1387,74000,19.0
1414,75000,20.0
1440,76000,18.0
1469,77000,20.0
1496,78000,21.0
1525,79000,17.0
1554,80000,20.0
1585,81000,20.0
1612,82000,19.0
1642,83000,20.0
1670,84000,19.0
1699,85000,18.0
1726,86000,20.0
1757,87000,16.0
1785,88000,18.0
1813,89000,18.0
1841,90000,18.0
1867,91000,19.0
1894,92000,19.0
1922,93000,20.0
1953,94000,17.0
1980,95000,17.0
2010,96000,19.0
2037,97000,21.0
2065,98000,21.0
2089,99000,21.0
2118,100000,22.0
