episodes,steps,total reward
24,1000,0.0
34,2000,0.0
42,3000,0.0
45,4000,0.0
48,5000,0.0
54,6000,0.0
66,7000,0.0
70,8000,0.0
79,9000,3.0
91,10000,4.0
106,11000,12.0
133,12000,13.0
163,13000,19.0
188,14000,17.0
212,15000,18.0
241,16000,18.0
269,17000,18.0
297,18000,18.0
324,19000,19.0
352,20000,18.0
381,21000,17.0
412,22000,18.0
441,23000,19.0
469,24000,19.0
497,25000,21.0
525,26000,18.0
553,27000,20.0
581,28000,20.0
608,29000,20.0
641,30000,16.0
668,31000,20.0
701,32000,17.0
732,33000,20.0
760,34000,21.0
787,35000,21.0
814,36000,21.0
845,37000,17.0
873,38000,20.0
902,39000,16.0
931,40000,21.0
957,41000,20.0
983,42000,20.0
1014,43000,18.0
1042,44000,18.0
1068,45000,20.0
1098,46000,18.0
1125,47000,22.0
1154,48000,17.0
1182,49000,19.0
1207,50000,20.0
1234,51000,20.0
1261,52000,18.0
1289,53000,18.0
1316,54000,20.0
1348,55000,20.0
1373,56000,20.0
1400,57000,21.0
1430,58000,16.0
1457,59000,22.0
1488,60000,17.0
1517,61000,19.0
1546,62000,21.0
1577,63000,18.0
1605,64000,21.0
1633,65000,17.0
1658,66000,20.0
1687,67000,20.0
1718,68000,15.0
1746,69000,17.0
1780,70000,18.0
1809,71000,18.0
1837,72000,16.0
1864,73000,18.0
1891,74000,20.0
1918,75000,18.0
1945,76000,19.0
1971,77000,18.0
1993,78000,13.0
2023,79000,19.0
2051,80000,20.0
2082,81000,17.0
2110,82000,19.0
2142,83000,15.0
2169,84000,21.0
2200,85000,18.0
2231,86000,18.0
2260,87000,18.0
2287,88000,17.0
2314,89000,22.0
2343,90000,19.0
2373,91000,18.0
2399,92000,21.0
2430,93000,16.0
2459,94000,18.0
2488,95000,20.0
2514,96000,22.0
2544,97000,18.0
2571,98000,20.0
2597,99000,18.0
2629,100000,17.0
