episodes,steps,total reward
24,1000,0.0
37,2000,0.0
44,3000,0.0
50,4000,0.0
55,5000,0.0
61,6000,0.0
73,7000,0.0
77,8000,0.0
83,9000,0.0
88,10000,0.0
94,11000,0.0
100,12000,0.0
105,13000,0.0
110,14000,0.0
114,15000,0.0
119,16000,0.0
125,17000,0.0
130,18000,0.0
140,19000,0.0
143,20000,0.0
149,21000,0.0
154,22000,0.0
161,23000,0.0
166,24000,0.0
170,25000,0.0
173,26000,0.0
181,27000,0.0
189,28000,0.0
193,29000,0.0
197,30000,0.0
200,31000,0.0
209,32000,2.0
221,33000,4.0
237,34000,12.0
267,35000,19.0
293,36000,21.0
319,37000,20.0
348,38000,15.0
377,39000,13.0
396,40000,13.0
424,41000,18.0
454,42000,17.0
483,43000,21.0
512,44000,18.0
541,45000,18.0
573,46000,22.0
600,47000,18.0
630,48000,20.0
657,49000,21.0
685,50000,18.0
715,51000,20.0
746,52000,18.0
777,53000,16.0
807,54000,21.0
835,55000,18.0
864,56000,19.0
890,57000,20.0
918,58000,19.0
949,59000,21.0
978,60000,19.0
1005,61000,21.0
1032,62000,21.0
1059,63000,21.0
1089,64000,21.0
1117,65000,16.0
1144,66000,20.0
1171,67000,20.0
1201,68000,19.0
1227,69000,19.0
1253,70000,19.0
1281,71000,17.0
1306,72000,23.0
1332,73000,18.0
1358,74000,17.0
1390,75000,20.0
1418,76000,18.0
1444,77000,22.0
1474,78000,18.0
1505,79000,17.0
1535,80000,19.0
1563,81000,21.0
1594,82000,19.0
1623,83000,20.0
1650,84000,18.0
1678,85000,20.0
1704,86000,18.0
1734,87000,17.0
1761,88000,18.0
1792,89000,20.0
1820,90000,21.0
1848,91000,17.0
1877,92000,18.0
1907,93000,20.0
1933,94000,21.0
1963,95000,16.0
1990,96000,20.0
2019,97000,19.0
2049,98000,18.0
2076,99000,18.0
2103,100000,19.0
