episodes,steps,total reward
12,1000,0.0
16,2000,0.0
22,3000,1.0
27,4000,0.0
31,5000,0.0
34,6000,0.5
37,7000,0.0
39,8000,1.0
40,9000,0.0
42,10000,1.0
45,11000,0.5
46,12000,0.0
50,13000,0.5
55,14000,0.0
57,15000,0.0
59,16000,1.0
62,17000,0.0
65,18000,0.0
66,19000,1.0
68,20000,0.0
71,21000,0.0
73,22000,0.0
76,23000,0.5
78,24000,0.0
80,25000,0.5
81,26000,0.0
82,27000,0.0
84,28000,0.5
88,29000,1.5
90,30000,0.0
91,31000,0.0
97,32000,0.5
98,33000,0.0
103,34000,0.5
105,35000,0.5
106,36000,0.0
110,37000,0.0
112,38000,0.5
116,39000,0.5
118,40000,0.0
124,41000,2.0
125,42000,0.0
129,43000,0.5
130,44000,0.0
132,45000,0.0
133,46000,0.0
138,47000,0.5
141,48000,0.5
146,49000,0.5
148,50000,0.5
150,51000,0.0
154,52000,0.5
156,53000,0.5
160,54000,0.5
162,55000,0.0
170,56000,2.0
174,57000,1.5
177,58000,0.5
182,59000,1.5
185,60000,0.5
186,61000,0.0
189,62000,1.5
193,63000,2.5
194,64000,0.0
198,65000,2.5
209,66000,5.5
213,67000,1.5
218,68000,3.5
225,69000,3.0
233,70000,5.0
237,71000,2.5
242,72000,4.5
249,73000,4.0
250,74000,1.0
257,75000,4.0
262,76000,4.5
265,77000,2.5
270,78000,3.5
277,79000,5.0
285,80000,4.0
293,81000,4.0
302,82000,5.0
310,83000,6.0
322,84000,8.5
330,85000,6.0
338,86000,7.0
349,87000,7.5
362,88000,9.5
373,89000,8.5
386,90000,6.5
394,91000,6.0
405,92000,9.5
414,93000,8.0
426,94000,8.5
441,95000,10.0
454,96000,11.5
472,97000,14.5
486,98000,12.5
506,99000,12.5
528,100000,14.0
