episodes,steps,total reward
20,1000,0.0
27,2000,0.0
31,3000,0.0
35,4000,0.0
47,5000,0.0
50,6000,0.0
60,7000,0.0
70,8000,2.0
90,9000,13.0
113,10000,14.0
144,11000,22.0
174,12000,22.0
207,13000,21.0
238,14000,25.0
271,15000,23.0
305,16000,23.0
336,17000,25.0
356,18000,14.0
388,19000,24.0
421,20000,21.0
452,21000,22.0
482,22000,28.0
519,23000,24.0
550,24000,22.0
579,25000,26.0
614,26000,24.0
645,27000,23.0
676,28000,26.0
710,29000,22.0
745,30000,24.0
778,31000,25.0
814,32000,19.0
847,33000,22.0
877,34000,24.0
909,35000,21.0
939,36000,26.0
969,37000,25.0
1002,38000,23.0
1031,39000,25.0
1063,40000,22.0
1098,41000,23.0
1131,42000,18.0
1161,43000,25.0
1192,44000,26.0
1226,45000,24.0
1258,46000,20.0
1291,47000,24.0
1323,48000,21.0
1356,49000,23.0
1388,50000,25.0
1420,51000,22.0
1450,52000,23.0
1481,53000,24.0
1514,54000,26.0
1548,55000,21.0
1582,56000,21.0
1616,57000,23.0
1649,58000,22.0
1680,59000,23.0
1716,60000,23.0
1747,61000,23.0
1783,62000,19.0
1815,63000,27.0
1852,64000,22.0
1888,65000,20.0
1922,66000,22.0
1953,67000,24.0
1987,68000,24.0
2020,69000,22.0
2051,70000,26.0
2083,71000,23.0
2118,72000,25.0
2153,73000,25.0
2186,74000,22.0
2221,75000,23.0
2252,76000,24.0
2287,77000,24.0
2319,78000,25.0
2357,79000,23.0
2388,80000,22.0
2419,81000,22.0
2453,82000,22.0
2486,83000,23.0
2524,84000,20.0
2557,85000,24.0
2589,86000,21.0
2624,87000,20.0
2655,88000,24.0
2691,89000,24.0
2726,90000,20.0
2755,91000,22.0
2789,92000,22.0
2822,93000,24.0
2855,94000,27.0
2883,95000,26.0
2914,96000,22.0
2948,97000,23.0
2984,98000,21.0
3018,99000,21.0
3051,100000,21.0
