episodes,steps,total reward
23,1000,0.0
35,2000,0.0
49,3000,0.0
55,4000,0.0
59,5000,0.0
62,6000,0.0
73,7000,0.0
82,8000,0.0
85,9000,0.0
93,10000,0.0
98,11000,0.0
103,12000,0.0
110,13000,1.0
118,14000,1.0
120,15000,0.0
121,16000,0.0
129,17000,0.0
131,18000,0.0
139,19000,0.0
140,20000,0.0
142,21000,0.0
150,22000,1.0
162,23000,2.0
172,24000,3.0
176,25000,1.0
187,26000,4.0
205,27000,14.0
242,28000,29.0
278,29000,24.0
308,30000,26.0
328,31000,14.0
362,32000,32.0
403,33000,27.0
442,34000,28.0
478,35000,30.0
513,36000,29.0
547,37000,29.0
586,38000,28.0
619,39000,27.0
657,40000,26.0
695,41000,28.0
734,42000,29.0
770,43000,29.0
808,44000,27.0
848,45000,29.0
884,46000,30.0
920,47000,29.0
957,48000,29.0
995,49000,26.0
1033,50000,30.0
1070,51000,27.0
1105,52000,28.0
1142,53000,26.0
1183,54000,28.0
1221,55000,29.0
1261,56000,31.0
1298,57000,29.0
1334,58000,31.0
1370,59000,28.0
1409,60000,29.0
1448,61000,26.0
1487,62000,29.0
1522,63000,29.0
1560,64000,30.0
1597,65000,31.0
1633,66000,30.0
1671,67000,26.0
1712,68000,27.0
1749,69000,29.0
1785,70000,28.0
1828,71000,28.0
1866,72000,29.0
1901,73000,32.0
1939,74000,29.0
1975,75000,26.0
2013,76000,25.0
2050,77000,29.0
2084,78000,29.0
2121,79000,30.0
2157,80000,31.0
2192,81000,29.0
2234,82000,27.0
2270,83000,30.0
2307,84000,29.0
2345,85000,30.0
2383,86000,29.0
2422,87000,29.0
2460,88000,28.0
2497,89000,27.0
2533,90000,29.0
2572,91000,29.0
2608,92000,30.0
2649,93000,26.0
2686,94000,29.0
2722,95000,29.0
2759,96000,30.0
2798,97000,26.0
2836,98000,30.0
2877,99000,28.0
2916,100000,28.0
