episodes,steps,total reward
20,1000,0.0
31,2000,0.0
36,3000,0.0
39,4000,0.0
48,5000,0.0
60,6000,0.0
67,7000,0.0
75,8000,0.0
81,9000,0.0
88,10000,0.0
91,11000,0.0
97,12000,0.0
105,13000,0.0
114,14000,0.0
118,15000,0.0
123,16000,1.0
130,17000,0.0
142,18000,2.0
147,19000,1.0
150,20000,2.0
160,21000,1.0
168,22000,4.0
178,23000,3.0
190,24000,2.0
204,25000,8.0
216,26000,8.0
233,27000,11.0
248,28000,7.0
268,29000,12.0
294,30000,18.0
320,31000,20.0
346,32000,20.0
379,33000,18.0
404,34000,15.0
432,35000,16.0
461,36000,18.0
488,37000,18.0
519,38000,17.0
544,39000,20.0
571,40000,18.0
599,41000,20.0
627,42000,20.0
657,43000,16.0
686,44000,16.0
714,45000,20.0
744,46000,18.0
772,47000,19.0
802,48000,17.0
832,49000,15.0
858,50000,21.0
884,51000,19.0
913,52000,20.0
944,53000,16.0
972,54000,19.0
1007,55000,15.0
1034,56000,19.0
1064,57000,15.0
1091,58000,21.0
1120,59000,18.0
1148,60000,18.0
1180,61000,18.0
1208,62000,19.0
1236,63000,17.0
1266,64000,20.0
1300,65000,16.0
1330,66000,16.0
1358,67000,18.0
1386,68000,15.0
1420,69000,18.0
1446,70000,20.0
1475,71000,19.0
1508,72000,17.0
1538,73000,17.0
1563,74000,18.0
1589,75000,19.0
1618,76000,20.0
1646,77000,19.0
1672,78000,19.0
1701,79000,15.0
1730,80000,20.0
1756,81000,22.0
1784,82000,17.0
1812,83000,21.0
1841,84000,20.0
1871,85000,20.0
1901,86000,17.0
1930,87000,19.0
1955,88000,19.0
1982,89000,20.0
2012,90000,18.0
2041,91000,21.0
2065,92000,21.0
2093,93000,19.0
2120,94000,18.0
2149,95000,21.0
2178,96000,19.0
2208,97000,17.0
2237,98000,20.0
2267,99000,16.0
2297,100000,18.0
