episodes,steps,total reward
23,1000,0.0
35,2000,0.0
40,3000,0.0
51,4000,0.0
56,5000,0.0
61,6000,0.0
71,7000,0.0
76,8000,0.0
82,9000,0.0
87,10000,0.0
95,11000,0.0
102,12000,0.0
106,13000,0.0
111,14000,0.0
113,15000,0.0
119,16000,1.0
124,17000,0.0
130,18000,0.0
133,19000,0.0
136,20000,0.0
142,21000,1.0
150,22000,4.0
157,23000,5.0
170,24000,4.0
181,25000,6.0
194,26000,9.0
211,27000,9.0
235,28000,12.0
263,29000,16.0
289,30000,17.0
321,31000,16.0
349,32000,17.0
375,33000,21.0
406,34000,18.0
437,35000,18.0
465,36000,21.0
497,37000,19.0
522,38000,22.0
550,39000,17.0
579,40000,21.0
604,41000,21.0
633,42000,19.0
663,43000,19.0
691,44000,16.0
718,45000,18.0
750,46000,19.0
777,47000,19.0
807,48000,19.0
837,49000,18.0
864,50000,18.0
889,51000,19.0
916,52000,22.0
947,53000,15.0
974,54000,18.0
1002,55000,19.0
1029,56000,20.0
1056,57000,19.0
1081,58000,21.0
1112,59000,17.0
1142,60000,19.0
1170,61000,16.0
1201,62000,15.0
1233,63000,17.0
1263,64000,19.0
1290,65000,19.0
1318,66000,20.0
1345,67000,22.0
1372,68000,19.0
1401,69000,18.0
1429,70000,20.0
1455,71000,18.0
1482,72000,20.0
1508,73000,21.0
1536,74000,22.0
1567,75000,17.0
1599,76000,20.0
1630,77000,19.0
1658,78000,18.0
1692,79000,18.0
1719,80000,22.0
1747,81000,16.0
1772,82000,19.0
1801,83000,18.0
1828,84000,21.0
1856,85000,20.0
1884,86000,18.0
1912,87000,20.0
1938,88000,17.0
1968,89000,17.0
1997,90000,21.0
2029,91000,16.0
2058,92000,17.0
2090,93000,20.0
2117,94000,17.0
2147,95000,18.0
2178,96000,18.0
2209,97000,20.0
2236,98000,20.0
2269,99000,18.0
2302,100000,20.0
