episodes,steps,total reward
21,1000,4.0
35,2000,2.5
42,3000,0.5
50,4000,1.5
59,5000,2.0
72,6000,3.0
79,7000,1.5
89,8000,3.0
189,9000,48.5
313,10000,60.0
529,11000,108.0
691,12000,80.5
912,13000,110.5
1130,14000,108.5
1326,15000,97.5
1512,16000,92.5
1731,17000,110.0
1944,18000,106.5
2166,19000,110.5
2384,20000,109.0
2595,21000,105.5
2811,22000,107.5
3028,23000,108.5
3249,24000,110.5
3471,25000,110.5
3686,26000,107.5
3900,27000,107.5
4116,28000,107.5
4335,29000,109.5
4558,30000,110.5
4628,31000,34.5
4840,32000,106.5
5052,33000,105.5
5274,34000,110.5
5487,35000,106.5
5701,36000,107.5
5920,37000,109.0
6143,38000,111.5
6356,39000,106.5
6572,40000,107.5
6786,41000,107.5
7005,42000,109.0
7222,43000,108.5
7432,44000,105.0
7658,45000,113.0
7879,46000,110.5
8093,47000,107.0
8311,48000,109.0
8528,49000,108.5
8747,50000,109.5
8965,51000,109.0
9185,52000,110.0
9398,53000,106.0
9617,54000,109.5
9840,55000,111.5
10055,56000,107.5
10279,57000,112.0
10492,58000,106.5
10717,59000,112.5
10935,60000,109.0
11157,61000,111.0
11379,62000,110.5
11590,63000,105.5
11808,64000,108.5
12022,65000,107.5
12238,66000,107.5
12458,67000,110.0
12684,68000,113.0
12910,69000,113.0
13125,70000,107.0
13342,71000,108.5
13558,72000,108.0
13778,73000,109.5
13999,74000,110.5
14214,75000,107.5
14428,76000,107.5
14643,77000,107.0
14857,78000,107.0
15072,79000,108.0
15290,80000,109.0
15508,81000,109.0
15721,82000,105.5
15942,83000,110.0
16161,84000,109.5
16377,85000,108.0
16591,86000,107.0
16806,87000,107.5
17017,88000,106.0
17235,89000,108.5
17456,90000,110.5
17669,91000,106.5
17879,92000,105.0
18088,93000,104.5
18301,94000,106.5
18509,95000,104.5
18727,96000,108.0
18946,97000,109.5
19161,98000,108.0
19373,99000,105.5
19584,100000,105.5
