episodes,steps,total reward
80,10000,2.0
125,20000,5.0
174,30000,9.0
214,40000,10.0
251,50000,6.0
281,60000,8.0
310,70000,10.0
344,80000,11.0
373,90000,10.0
401,100000,12.0
429,110000,12.0
453,120000,8.0
482,130000,12.0
510,140000,10.0
555,150000,15.0
593,160000,12.0
631,170000,14.0
666,180000,13.0
706,190000,11.0
739,200000,13.0
776,210000,18.0
807,220000,17.0
839,230000,15.0
874,240000,18.0
912,250000,19.0
949,260000,18.0
990,270000,22.0
1038,280000,22.0
1084,290000,23.0
1127,300000,20.0
1183,310000,25.0
1235,320000,28.0
1285,330000,26.0
1344,340000,31.0
1394,350000,25.0
1430,360000,21.0
1478,370000,26.0
1541,380000,35.0
1607,390000,36.0
1663,400000,34.0
1718,410000,32.0
1774,420000,33.0
1827,430000,33.0
1882,440000,32.0
1931,450000,30.0
1991,460000,37.0
2047,470000,29.0
2095,480000,26.0
2147,490000,28.0
2215,500000,41.0
2287,510000,48.0
2339,520000,31.0
2395,530000,34.0
2450,540000,34.0
2519,550000,42.0
2590,560000,44.0
2670,570000,55.0
2745,580000,38.0
2827,590000,52.0
2899,600000,46.0
2959,610000,41.0
3023,620000,43.0
3083,630000,37.0
3159,640000,48.0
3230,650000,43.0
3311,660000,52.0
3383,670000,51.0
3459,680000,48.0
3539,690000,54.0
3611,700000,46.0
3695,710000,60.0
3763,720000,42.0
3851,730000,64.0
3918,740000,47.0
3990,750000,46.0
4059,760000,50.0
4147,770000,60.0
4219,780000,48.0
4303,790000,54.0
4373,800000,48.0
4467,810000,69.0
4553,820000,57.0
4647,830000,70.0
4723,840000,52.0
4798,850000,50.0
4863,860000,45.0
4935,870000,53.0
5015,880000,55.0
5079,890000,46.0
5160,900000,55.0
5215,910000,34.0
5279,920000,48.0
5360,930000,56.0
5427,940000,47.0
5515,950000,67.0
5599,960000,59.0
5687,970000,62.0
5747,980000,43.0
5815,990000,49.0
5899,1000000,62.0
