episodes,steps,total reward
36,1000,1.0
58,2000,1.0
74,3000,2.0
90,4000,2.0
106,5000,1.0
123,6000,4.0
137,7000,3.0
146,8000,2.0
158,9000,4.0
172,10000,3.0
186,11000,2.0
201,12000,0.0
216,13000,4.0
234,14000,3.0
245,15000,3.0
255,16000,3.0
266,17000,3.0
274,18000,3.0
284,19000,2.0
295,20000,4.0
307,21000,4.0
311,22000,1.0
326,23000,3.0
335,24000,2.0
347,25000,3.0
349,26000,0.0
355,27000,2.0
365,28000,4.0
372,29000,2.0
380,30000,4.0
385,31000,2.0
393,32000,3.0
405,33000,3.0
412,34000,2.0
425,35000,5.0
434,36000,3.0
439,37000,2.0
450,38000,5.0
458,39000,3.0
464,40000,2.0
474,41000,4.0
481,42000,2.0
490,43000,2.0
500,44000,3.0
508,45000,3.0
524,46000,4.0
534,47000,5.0
543,48000,4.0
549,49000,1.0
559,50000,5.0
568,51000,3.0
577,52000,3.0
589,53000,7.0
601,54000,4.0
610,55000,4.0
617,56000,2.0
629,57000,7.0
647,58000,7.0
660,59000,3.0
670,60000,4.0
679,61000,3.0
689,62000,4.0
704,63000,5.0
711,64000,2.0
714,65000,2.0
727,66000,7.0
741,67000,4.0
751,68000,6.0
763,69000,3.0
770,70000,4.0
778,71000,5.0
790,72000,5.0
806,73000,8.0
816,74000,2.0
827,75000,6.0
841,76000,7.0
858,77000,6.0
867,78000,6.0
879,79000,6.0
895,80000,7.0
907,81000,7.0
930,82000,10.0
939,83000,6.0
953,84000,7.0
967,85000,8.0
981,86000,6.0
994,87000,7.0
1005,88000,7.0
1018,89000,8.0
1027,90000,4.0
1042,91000,8.0
1058,92000,7.0
1071,93000,6.0
1087,94000,8.0
1102,95000,7.0
1114,96000,5.0
1135,97000,9.0
1150,98000,7.0
1167,99000,8.0
1186,100000,8.0
