episodes,steps,total reward
22,1000,0.0
32,2000,0.0
39,3000,0.0
45,4000,0.0
48,5000,0.0
55,6000,0.0
63,7000,0.0
68,8000,0.0
73,9000,0.0
80,10000,0.0
89,11000,0.0
94,12000,0.0
100,13000,0.0
104,14000,0.0
110,15000,0.0
112,16000,0.0
119,17000,1.0
127,18000,1.0
135,19000,2.0
138,20000,1.0
141,21000,0.0
148,22000,0.0
159,23000,0.0
163,24000,1.0
169,25000,1.0
172,26000,0.0
203,27000,20.0
228,28000,18.0
259,29000,26.0
298,30000,28.0
332,31000,32.0
367,32000,30.0
402,33000,31.0
439,34000,27.0
472,35000,29.0
514,36000,25.0
549,37000,27.0
589,38000,28.0
625,39000,30.0
665,40000,26.0
703,41000,28.0
740,42000,27.0
776,43000,32.0
814,44000,28.0
853,45000,28.0
890,46000,28.0
927,47000,31.0
964,48000,31.0
1000,49000,32.0
1037,50000,29.0
1080,51000,26.0
1118,52000,28.0
1156,53000,27.0
1191,54000,29.0
1230,55000,28.0
1268,56000,27.0
1307,57000,27.0
1343,58000,30.0
1383,59000,25.0
1417,60000,32.0
1455,61000,27.0
1492,62000,29.0
1527,63000,31.0
1557,64000,26.0
1594,65000,29.0
1629,66000,31.0
1667,67000,29.0
1703,68000,31.0
1744,69000,29.0
1779,70000,29.0
1816,71000,31.0
1852,72000,30.0
1889,73000,29.0
1929,74000,25.0
1968,75000,27.0
2003,76000,31.0
2041,77000,30.0
2081,78000,28.0
2117,79000,29.0
2154,80000,27.0
2191,81000,29.0
2226,82000,30.0
2264,83000,29.0
2299,84000,28.0
2337,85000,30.0
2378,86000,25.0
2412,87000,32.0
2451,88000,28.0
2487,89000,31.0
2520,90000,29.0
2560,91000,29.0
2599,92000,26.0
2636,93000,29.0
2673,94000,31.0
2713,95000,26.0
2752,96000,28.0
2788,97000,28.0
2822,98000,32.0
2859,99000,28.0
2895,100000,27.0
