episodes,steps,total reward
23,1000,0.0
35,2000,0.0
40,3000,0.0
44,4000,0.0
47,5000,0.0
52,6000,0.0
59,7000,1.0
68,8000,2.0
80,9000,4.0
88,10000,3.0
97,11000,4.0
111,12000,9.0
127,13000,12.0
158,14000,24.0
197,15000,33.0
239,16000,29.0
276,17000,31.0
317,18000,31.0
358,19000,32.0
399,20000,33.0
439,21000,28.0
479,22000,32.0
507,23000,24.0
548,24000,32.0
593,25000,27.0
630,26000,33.0
674,27000,31.0
716,28000,30.0
757,29000,30.0
799,30000,34.0
838,31000,33.0
879,32000,32.0
915,33000,33.0
956,34000,30.0
995,35000,30.0
1032,36000,34.0
1073,37000,29.0
1113,38000,32.0
1153,39000,32.0
1193,40000,29.0
1241,41000,29.0
1282,42000,33.0
1322,43000,31.0
1365,44000,30.0
1406,45000,31.0
1447,46000,35.0
1489,47000,28.0
1527,48000,31.0
1567,49000,33.0
1608,50000,30.0
1649,51000,32.0
1689,52000,31.0
1728,53000,34.0
1768,54000,31.0
1806,55000,33.0
1846,56000,31.0
1886,57000,33.0
1922,58000,34.0
1963,59000,32.0
2006,60000,29.0
2046,61000,29.0
2085,62000,33.0
2110,63000,23.0
2150,64000,33.0
2191,65000,32.0
2230,66000,33.0
2269,67000,34.0
2311,68000,35.0
2355,69000,29.0
2397,70000,32.0
2438,71000,32.0
2478,72000,31.0
2516,73000,33.0
2556,74000,30.0
2594,75000,30.0
2633,76000,33.0
2670,77000,35.0
2709,78000,31.0
2750,79000,32.0
2789,80000,32.0
2829,81000,31.0
2870,82000,33.0
2909,83000,30.0
2948,84000,32.0
2987,85000,34.0
3025,86000,29.0
3066,87000,30.0
3105,88000,31.0
3145,89000,30.0
3190,90000,32.0
3231,91000,34.0
3271,92000,30.0
3311,93000,32.0
3351,94000,32.0
3389,95000,32.0
3429,96000,31.0
3467,97000,32.0
3504,98000,33.0
3546,99000,29.0
3588,100000,32.0
