episodes,steps,total reward
10,1000,0.0
18,2000,0.0
21,3000,0.0
25,4000,0.0
27,5000,0.0
28,6000,0.0
33,7000,1.0
36,8000,1.0
38,9000,1.0
39,10000,0.0
42,11000,1.0
43,12000,0.0
46,13000,0.0
49,14000,1.0
54,15000,1.0
58,16000,1.0
59,17000,0.0
63,18000,0.0
66,19000,0.0
72,20000,0.0
75,21000,1.0
79,22000,1.0
83,23000,2.0
85,24000,1.0
89,25000,1.0
91,26000,0.0
94,27000,1.0
98,28000,1.0
105,29000,1.0
106,30000,1.0
111,31000,2.0
114,32000,1.0
118,33000,1.0
122,34000,1.0
125,35000,2.0
130,36000,3.0
134,37000,1.0
135,38000,1.0
138,39000,2.0
141,40000,1.0
145,41000,1.0
151,42000,2.0
158,43000,4.0
163,44000,1.0
166,45000,2.0
170,46000,3.0
171,47000,0.0
175,48000,1.0
178,49000,2.0
183,50000,1.0
185,51000,1.0
187,52000,2.0
195,53000,4.0
203,54000,4.0
209,55000,3.0
211,56000,0.0
219,57000,5.0
222,58000,2.0
227,59000,4.0
237,60000,5.0
241,61000,3.0
250,62000,7.0
251,63000,1.0
255,64000,3.0
263,65000,5.0
267,66000,2.0
274,67000,4.0
279,68000,3.0
283,69000,3.0
291,70000,6.0
298,71000,5.0
303,72000,4.0
307,73000,1.0
315,74000,5.0
333,75000,12.0
343,76000,6.0
347,77000,2.0
351,78000,3.0
354,79000,2.0
363,80000,7.0
367,81000,3.0
375,82000,6.0
379,83000,2.0
382,84000,2.0
387,85000,3.0
399,86000,8.0
407,87000,6.0
411,88000,3.0
415,89000,3.0
421,90000,4.0
423,91000,2.0
433,92000,6.0
435,93000,2.0
443,94000,6.0
451,95000,6.0
455,96000,2.0
469,97000,7.0
482,98000,8.0
483,99000,1.0
491,100000,6.0
