episodes,steps,total reward
22,1000,0.0
31,2000,0.0
34,3000,0.0
40,4000,1.0
45,5000,0.0
52,6000,0.0
63,7000,1.0
66,8000,0.0
71,9000,1.0
78,10000,0.0
87,11000,0.0
96,12000,0.0
100,13000,0.0
111,14000,0.0
116,15000,0.0
126,16000,0.0
131,17000,1.0
135,18000,1.0
142,19000,0.0
153,20000,3.0
162,21000,0.0
173,22000,6.0
182,23000,3.0
201,24000,11.0
221,25000,12.0
238,26000,11.0
254,27000,14.0
278,28000,19.0
301,29000,20.0
335,30000,25.0
368,31000,26.0
402,32000,29.0
445,33000,32.0
483,34000,29.0
523,35000,30.0
568,36000,31.0
609,37000,34.0
652,38000,33.0
693,39000,34.0
738,40000,34.0
779,41000,34.0
822,42000,34.0
867,43000,35.0
913,44000,38.0
956,45000,33.0
1004,46000,34.0
1047,47000,35.0
1093,48000,36.0
1135,49000,36.0
1179,50000,36.0
1224,51000,33.0
1266,52000,34.0
1308,53000,34.0
1356,54000,30.0
1401,55000,33.0
1446,56000,35.0
1490,57000,35.0
1535,58000,38.0
1579,59000,34.0
1626,60000,35.0
1673,61000,35.0
1718,62000,36.0
1762,63000,34.0
1806,64000,36.0
1850,65000,35.0
1893,66000,39.0
1938,67000,35.0
1981,68000,34.0
2026,69000,33.0
2070,70000,37.0
2115,71000,37.0
2160,72000,35.0
2206,73000,35.0
2251,74000,36.0
2295,75000,37.0
2337,76000,36.0
2386,77000,32.0
2433,78000,36.0
2479,79000,36.0
2525,80000,36.0
2570,81000,34.0
2612,82000,32.0
2655,83000,35.0
2702,84000,32.0
2747,85000,36.0
2792,86000,38.0
2835,87000,38.0
2877,88000,36.0
2921,89000,36.0
2966,90000,35.0
3007,91000,38.0
3054,92000,35.0
3095,93000,35.0
3141,94000,36.0
3185,95000,36.0
3229,96000,35.0
3275,97000,35.0
3319,98000,36.0
3369,99000,33.0
3414,100000,36.0
