episodes,steps,total reward
11,1000,1.0
17,2000,1.0
23,3000,1.5
28,4000,1.5
33,5000,2.5
37,6000,1.5
41,7000,1.0
45,8000,0.5
46,9000,0.0
51,10000,0.5
54,11000,1.0
55,12000,0.0
59,13000,0.0
61,14000,1.5
63,15000,1.0
68,16000,1.0
72,17000,2.0
77,18000,1.5
80,19000,0.5
85,20000,2.0
89,21000,3.5
90,22000,1.0
95,23000,2.5
99,24000,0.5
102,25000,2.5
105,26000,1.5
107,27000,0.0
109,28000,1.0
113,29000,1.5
119,30000,2.5
121,31000,0.0
122,32000,1.0
127,33000,2.5
133,34000,2.5
137,35000,2.5
141,36000,2.5
145,37000,2.5
149,38000,2.5
153,39000,2.5
154,40000,1.0
166,41000,4.5
174,42000,5.0
178,43000,2.5
186,44000,3.0
190,45000,2.5
194,46000,2.5
202,47000,7.0
204,48000,0.5
214,49000,6.0
221,50000,4.0
229,51000,5.0
237,52000,6.0
242,53000,3.5
253,54000,6.5
257,55000,1.5
269,56000,7.5
278,57000,6.0
290,58000,7.5
298,59000,7.0
310,60000,7.5
325,61000,11.0
337,62000,4.5
350,63000,8.5
361,64000,9.5
370,65000,6.0
378,66000,6.0
390,67000,8.5
398,68000,7.0
402,69000,3.5
414,70000,9.5
420,71000,4.0
437,72000,13.0
445,73000,5.0
461,74000,13.0
470,75000,8.0
478,76000,7.0
494,77000,13.0
506,78000,9.5
521,79000,11.0
542,80000,17.5
546,81000,1.5
566,82000,14.5
581,83000,13.0
609,84000,21.5
638,85000,23.5
662,86000,18.0
677,87000,10.0
702,88000,21.0
725,89000,19.0
752,90000,22.5
787,91000,29.0
810,92000,18.0
850,93000,30.0
885,94000,29.5
914,95000,24.5
950,96000,27.5
986,97000,29.5
1021,98000,29.5
1049,99000,22.5
1085,100000,28.5
