episodes,steps,total reward
20,1000,0.0
33,2000,2.0
39,3000,0.0
50,4000,0.0
55,5000,0.0
65,6000,1.0
73,7000,2.0
79,8000,2.0
87,9000,4.0
91,10000,2.0
99,11000,4.0
114,12000,4.0
126,13000,7.0
141,14000,9.0
159,15000,10.0
188,16000,17.0
217,17000,21.0
245,18000,19.0
282,19000,31.0
321,20000,31.0
363,21000,31.0
399,22000,28.0
442,23000,34.0
483,24000,32.0
523,25000,30.0
567,26000,33.0
604,27000,27.0
646,28000,31.0
687,29000,29.0
728,30000,33.0
766,31000,30.0
810,32000,28.0
850,33000,32.0
887,34000,30.0
928,35000,32.0
966,36000,34.0
1006,37000,30.0
1042,38000,31.0
1079,39000,31.0
1118,40000,34.0
1160,41000,34.0
1201,42000,30.0
1242,43000,31.0
1280,44000,30.0
1323,45000,31.0
1366,46000,33.0
1407,47000,32.0
1444,48000,31.0
1483,49000,32.0
1523,50000,32.0
1564,51000,33.0
1605,52000,32.0
1646,53000,31.0
1686,54000,33.0
1724,55000,31.0
1766,56000,30.0
1806,57000,31.0
1857,58000,32.0
1901,59000,28.0
1944,60000,32.0
1989,61000,34.0
2035,62000,29.0
2076,63000,35.0
2115,64000,28.0
2154,65000,33.0
2198,66000,33.0
2242,67000,31.0
2282,68000,32.0
2324,69000,33.0
2365,70000,32.0
2403,71000,33.0
2446,72000,31.0
2485,73000,32.0
2527,74000,31.0
2571,75000,32.0
2618,76000,29.0
2657,77000,31.0
2695,78000,34.0
2739,79000,31.0
2780,80000,34.0
2823,81000,31.0
2859,82000,32.0
2897,83000,32.0
2938,84000,33.0
2979,85000,30.0
3019,86000,31.0
3061,87000,31.0
3102,88000,34.0
3139,89000,31.0
3182,90000,31.0
3227,91000,32.0
3267,92000,31.0
3305,93000,33.0
3346,94000,31.0
3391,95000,35.0
3432,96000,32.0
3469,97000,30.0
3509,98000,30.0
3551,99000,29.0
3593,100000,32.0
