episodes,steps,total reward
22,1000,1.0
32,2000,3.0
37,3000,3.0
51,4000,2.0
57,5000,2.0
67,6000,4.0
71,7000,0.0
79,8000,2.0
83,9000,2.0
87,10000,1.0
99,11000,4.0
114,12000,6.0
123,13000,3.0
125,14000,1.0
139,15000,6.0
143,16000,2.0
155,17000,3.0
166,18000,6.0
181,19000,8.0
196,20000,8.0
199,21000,2.0
226,22000,18.0
235,23000,5.0
243,24000,4.0
263,25000,13.0
275,26000,7.0
299,27000,14.0
311,28000,8.0
333,29000,13.0
368,30000,23.0
411,31000,34.0
455,32000,38.0
499,33000,32.0
545,34000,34.0
571,35000,17.0
615,36000,36.0
658,37000,34.0
704,38000,35.0
750,39000,36.0
793,40000,38.0
837,41000,38.0
879,42000,35.0
929,43000,33.0
975,44000,37.0
1017,45000,37.0
1063,46000,35.0
1110,47000,36.0
1159,48000,38.0
1204,49000,35.0
1250,50000,31.0
1295,51000,34.0
1342,52000,37.0
1384,53000,34.0
1434,54000,34.0
1479,55000,36.0
1525,56000,38.0
1570,57000,34.0
1625,58000,31.0
1668,59000,38.0
1713,60000,37.0
1755,61000,35.0
1795,62000,34.0
1842,63000,35.0
1883,64000,35.0
1926,65000,35.0
1969,66000,37.0
2015,67000,36.0
2058,68000,37.0
2105,69000,38.0
2147,70000,33.0
2195,71000,39.0
2240,72000,33.0
2282,73000,36.0
2327,74000,33.0
2372,75000,38.0
2417,76000,36.0
2461,77000,36.0
2509,78000,34.0
2552,79000,39.0
2595,80000,35.0
2636,81000,38.0
2682,82000,30.0
2729,83000,35.0
2774,84000,37.0
2819,85000,37.0
2861,86000,34.0
2907,87000,36.0
2956,88000,34.0
3003,89000,36.0
3048,90000,34.0
3097,91000,39.0
3142,92000,33.0
3186,93000,37.0
3231,94000,38.0
3275,95000,38.0
3322,96000,35.0
3367,97000,34.0
3413,98000,37.0
3456,99000,33.0
3501,100000,39.0
