episodes,steps,total reward
19,1000,0.0
27,2000,0.0
35,3000,0.0
37,4000,0.0
45,5000,0.0
50,6000,0.0
64,7000,0.0
69,8000,0.0
77,9000,0.0
85,10000,0.0
93,11000,0.0
96,12000,0.0
103,13000,0.0
111,14000,0.0
118,15000,0.0
122,16000,0.0
128,17000,0.0
133,18000,0.0
137,19000,0.0
141,20000,0.0
145,21000,0.0
148,22000,0.0
158,23000,0.0
163,24000,0.0
166,25000,0.0
167,26000,0.0
171,27000,0.0
181,28000,0.0
190,29000,0.0
198,30000,0.0
201,31000,0.0
207,32000,1.0
214,33000,0.0
219,34000,0.0
227,35000,0.0
234,36000,0.0
238,37000,0.0
239,38000,0.0
244,39000,0.0
252,40000,1.0
259,41000,0.0
264,42000,0.0
269,43000,0.0
272,44000,0.0
278,45000,1.0
286,46000,2.0
291,47000,0.0
299,48000,0.0
305,49000,2.0
313,50000,2.0
321,51000,1.0
325,52000,1.0
332,53000,0.0
337,54000,0.0
345,55000,0.0
353,56000,0.0
357,57000,2.0
367,58000,3.0
376,59000,1.0
379,60000,0.0
392,61000,7.0
407,62000,7.0
426,63000,9.0
443,64000,6.0
459,65000,9.0
478,66000,10.0
495,67000,5.0
504,68000,3.0
522,69000,10.0
542,70000,10.0
565,71000,8.0
588,72000,7.0
606,73000,11.0
624,74000,11.0
640,75000,11.0
661,76000,10.0
678,77000,10.0
697,78000,9.0
717,79000,9.0
740,80000,9.0
756,81000,10.0
776,82000,11.0
796,83000,9.0
816,84000,10.0
834,85000,8.0
856,86000,10.0
875,87000,10.0
899,88000,7.0
921,89000,9.0
940,90000,12.0
959,91000,10.0
975,92000,11.0
990,93000,10.0
1008,94000,11.0
1027,95000,9.0
1048,96000,7.0
1073,97000,9.0
1092,98000,8.0
1109,99000,10.0
1127,100000,10.0
