episodes,steps,total reward
20,1000,2.0
30,2000,3.0
38,3000,2.0
49,4000,1.0
54,5000,2.0
67,6000,3.0
71,7000,0.0
81,8000,2.0
91,9000,4.0
99,10000,2.0
107,11000,3.0
117,12000,5.0
127,13000,4.0
138,14000,6.0
152,15000,6.0
167,16000,11.0
183,17000,8.0
195,18000,8.0
206,19000,8.0
219,20000,10.0
231,21000,10.0
243,22000,7.0
257,23000,10.0
289,24000,21.0
299,25000,8.0
323,26000,16.0
331,27000,6.0
359,28000,18.0
375,29000,8.0
407,30000,19.0
415,31000,5.0
435,32000,14.0
455,33000,12.0
463,34000,6.0
475,35000,6.0
500,36000,17.0
523,37000,15.0
555,38000,23.0
599,39000,35.0
639,40000,34.0
680,41000,37.0
703,42000,17.0
740,43000,30.0
783,44000,35.0
823,45000,35.0
866,46000,35.0
906,47000,34.0
946,48000,33.0
987,49000,32.0
1031,50000,32.0
1074,51000,34.0
1117,52000,34.0
1165,53000,38.0
1207,54000,33.0
1253,55000,32.0
1296,56000,30.0
1338,57000,34.0
1382,58000,34.0
1428,59000,33.0
1473,60000,34.0
1519,61000,36.0
1562,62000,35.0
1603,63000,32.0
1651,64000,35.0
1694,65000,34.0
1738,66000,33.0
1780,67000,32.0
1821,68000,33.0
1864,69000,34.0
1909,70000,32.0
1953,71000,35.0
2000,72000,34.0
2039,73000,37.0
2083,74000,35.0
2131,75000,30.0
2171,76000,33.0
2211,77000,34.0
2258,78000,35.0
2297,79000,36.0
2339,80000,34.0
2382,81000,34.0
2427,82000,34.0
2471,83000,34.0
2511,84000,34.0
2555,85000,31.0
2602,86000,34.0
2644,87000,35.0
2687,88000,34.0
2731,89000,34.0
2770,90000,37.0
2814,91000,34.0
2856,92000,33.0
2899,93000,34.0
2944,94000,32.0
2988,95000,35.0
3031,96000,33.0
3071,97000,35.0
3113,98000,32.0
3157,99000,34.0
3197,100000,32.0
