episodes,steps,total reward
19,1000,1.0
28,2000,0.0
32,3000,1.0
36,4000,0.0
38,5000,1.0
52,6000,3.0
69,7000,6.5
85,8000,5.5
94,9000,6.0
109,10000,9.0
129,11000,13.5
149,12000,10.5
173,13000,17.0
202,14000,14.5
241,15000,24.0
280,16000,27.5
324,17000,31.5
371,18000,34.5
425,19000,42.5
488,20000,44.0
550,21000,42.5
611,22000,43.0
669,23000,43.5
724,24000,42.0
779,25000,44.0
837,26000,42.0
894,27000,44.0
951,28000,44.0
1007,29000,42.0
1064,30000,44.5
1122,31000,43.5
1183,32000,42.5
1246,33000,41.0
1302,34000,48.0
1362,35000,39.5
1421,36000,42.5
1480,37000,42.5
1538,38000,42.0
1593,39000,46.0
1649,40000,39.5
1710,41000,44.0
1774,42000,41.0
1834,43000,44.5
1890,44000,43.5
1948,45000,42.5
2010,46000,39.5
2066,47000,46.0
2126,48000,41.5
2190,49000,44.0
2248,50000,42.0
2304,51000,44.5
2361,52000,41.5
2418,53000,45.5
2481,54000,44.5
2541,55000,43.0
2594,56000,45.0
2654,57000,40.5
2709,58000,43.0
2769,59000,40.5
2828,60000,43.0
2887,61000,43.0
2950,62000,42.5
3006,63000,39.0
3062,64000,44.0
3122,65000,42.5
3182,66000,40.0
3242,67000,45.5
3302,68000,43.0
3361,69000,40.0
3420,70000,45.0
3476,71000,39.5
3534,72000,44.0
3592,73000,44.5
3650,74000,40.0
3708,75000,41.0
3765,76000,42.0
3824,77000,41.0
3885,78000,41.5
3946,79000,43.5
4009,80000,42.0
4066,81000,42.5
4122,82000,44.0
4178,83000,41.5
4234,84000,42.5
4293,85000,47.5
4354,86000,44.5
4414,87000,43.5
4475,88000,41.5
4536,89000,43.0
4598,90000,45.5
4661,91000,47.5
4721,92000,42.5
4779,93000,46.0
4838,94000,44.5
4898,95000,43.0
4954,96000,40.5
5011,97000,44.5
5071,98000,43.5
5129,99000,40.5
5189,100000,40.5
