episodes,steps,total reward
21,1000,0.0
34,2000,0.0
41,3000,0.0
44,4000,0.0
50,5000,0.0
61,6000,0.0
74,7000,0.0
80,8000,1.0
85,9000,4.0
110,10000,14.0
140,11000,16.0
168,12000,19.0
200,13000,16.0
229,14000,19.0
261,15000,19.0
290,16000,17.0
320,17000,19.0
348,18000,17.0
375,19000,21.0
401,20000,21.0
428,21000,18.0
457,22000,16.0
488,23000,19.0
520,24000,20.0
547,25000,20.0
576,26000,18.0
603,27000,19.0
626,28000,18.0
655,29000,16.0
684,30000,19.0
717,31000,20.0
748,32000,16.0
773,33000,21.0
798,34000,17.0
825,35000,17.0
858,36000,17.0
885,37000,21.0
914,38000,20.0
943,39000,17.0
974,40000,15.0
1003,41000,19.0
1033,42000,19.0
1065,43000,18.0
1095,44000,18.0
1126,45000,16.0
1153,46000,17.0
1178,47000,22.0
1206,48000,20.0
1234,49000,17.0
1261,50000,19.0
1291,51000,16.0
1318,52000,17.0
1346,53000,20.0
1375,54000,18.0
1401,55000,21.0
1430,56000,18.0
1457,57000,19.0
1485,58000,19.0
1512,59000,18.0
1540,60000,18.0
1567,61000,19.0
1594,62000,20.0
1622,63000,20.0
1653,64000,18.0
1682,65000,16.0
1712,66000,20.0
1742,67000,18.0
1773,68000,19.0
1801,69000,20.0
1831,70000,18.0
1857,71000,20.0
1886,72000,17.0
1914,73000,17.0
1940,74000,21.0
1968,75000,20.0
1996,76000,17.0
2026,77000,20.0
2056,78000,20.0
2084,79000,19.0
2115,80000,20.0
2144,81000,17.0
2174,82000,20.0
2201,83000,19.0
2227,84000,19.0
2255,85000,19.0
2280,86000,22.0
2308,87000,19.0
2337,88000,17.0
2365,89000,18.0
2394,90000,18.0
2422,91000,19.0
2447,92000,20.0
2474,93000,18.0
2501,94000,17.0
2530,95000,19.0
2555,96000,18.0
2587,97000,19.0
2615,98000,19.0
2644,99000,22.0
2671,100000,22.0
