episodes,steps,total reward
24,1000,0.0
35,2000,0.0
41,3000,0.0
42,4000,0.0
48,5000,0.0
59,6000,0.0
69,7000,0.0
75,8000,0.0
85,9000,0.0
91,10000,0.0
98,11000,1.0
103,12000,0.0
108,13000,0.0
117,14000,0.0
122,15000,0.0
125,16000,0.0
133,17000,1.0
140,18000,0.0
146,19000,1.0
149,20000,1.0
152,21000,0.0
156,22000,0.0
162,23000,0.0
168,24000,0.0
170,25000,1.0
180,26000,4.0
183,27000,1.0
190,28000,1.0
199,29000,2.0
204,30000,1.0
208,31000,1.0
216,32000,0.0
223,33000,1.0
235,34000,3.0
247,35000,5.0
269,36000,13.0
284,37000,8.0
308,38000,13.0
328,39000,11.0
353,40000,16.0
381,41000,18.0
410,42000,20.0
437,43000,20.0
467,44000,19.0
494,45000,19.0
522,46000,19.0
551,47000,19.0
579,48000,17.0
605,49000,19.0
636,50000,19.0
668,51000,19.0
692,52000,21.0
723,53000,18.0
754,54000,17.0
785,55000,19.0
814,56000,20.0
843,57000,16.0
876,58000,18.0
907,59000,18.0
937,60000,20.0
967,61000,19.0
997,62000,15.0
1025,63000,20.0
1051,64000,20.0
1076,65000,20.0
1104,66000,18.0
1133,67000,18.0
1162,68000,18.0
1190,69000,20.0
1222,70000,17.0
1250,71000,13.0
1283,72000,20.0
1317,73000,14.0
1347,74000,18.0
1377,75000,18.0
1404,76000,18.0
1431,77000,15.0
1457,78000,21.0
1486,79000,16.0
1517,80000,19.0
1543,81000,20.0
1570,82000,19.0
1598,83000,16.0
1625,84000,19.0
1655,85000,18.0
1683,86000,17.0
1711,87000,21.0
1739,88000,20.0
1767,89000,20.0
1796,90000,19.0
1822,91000,20.0
1855,92000,17.0
1884,93000,19.0
1916,94000,19.0
1943,95000,20.0
1973,96000,18.0
2001,97000,20.0
2032,98000,16.0
2060,99000,19.0
2088,100000,19.0
