episodes,steps,total reward
30,1000,0.0
45,2000,0.0
60,3000,0.0
73,4000,0.0
74,5000,0.0
83,6000,0.0
88,7000,0.0
97,8000,0.0
102,9000,0.0
105,10000,0.0
111,11000,0.0
122,12000,0.0
131,13000,0.0
142,14000,0.0
153,15000,0.0
161,16000,0.0
174,17000,0.0
181,18000,0.0
182,19000,0.0
196,20000,0.0
207,21000,0.0
217,22000,0.0
230,23000,0.0
242,24000,0.0
246,25000,0.0
255,26000,0.0
256,27000,0.0
263,28000,0.0
271,29000,0.0
277,30000,0.0
286,31000,0.0
292,32000,0.0
302,33000,0.0
310,34000,0.0
316,35000,0.0
319,36000,0.0
331,37000,0.0
335,38000,0.0
342,39000,0.0
348,40000,0.0
357,41000,0.0
366,42000,0.0
374,43000,0.0
383,44000,0.0
398,45000,0.0
408,46000,0.0
413,47000,0.0
425,48000,0.0
432,49000,0.0
433,50000,0.0
443,51000,0.0
452,52000,0.0
458,53000,0.0
466,54000,0.0
469,55000,0.0
472,56000,0.0
476,57000,0.0
484,58000,0.0
493,59000,0.0
501,60000,1.0
511,61000,0.0
518,62000,1.0
522,63000,1.0
531,64000,0.0
534,65000,1.0
544,66000,1.0
549,67000,0.0
554,68000,1.0
560,69000,1.0
566,70000,0.0
581,71000,0.0
588,72000,1.0
593,73000,1.0
601,74000,0.0
608,75000,0.0
614,76000,1.0
624,77000,1.0
626,78000,0.0
631,79000,0.0
639,80000,0.0
650,81000,2.0
657,82000,0.0
660,83000,0.0
668,84000,1.0
673,85000,0.0
682,86000,1.0
688,87000,1.0
693,88000,1.0
697,89000,1.0
698,90000,0.0
708,91000,1.0
718,92000,1.0
727,93000,0.0
736,94000,1.0
742,95000,2.0
745,96000,0.0
755,97000,0.0
759,98000,0.0
766,99000,1.0
770,100000,2.0
