episodes,steps,total reward
27,1000,0.0
43,2000,0.0
57,3000,0.0
68,4000,0.0
70,5000,0.0
79,6000,0.0
87,7000,0.0
89,8000,0.0
98,9000,0.0
110,10000,0.0
120,11000,0.0
129,12000,0.0
136,13000,0.0
145,14000,0.0
153,15000,0.0
160,16000,0.0
167,17000,0.0
171,18000,0.0
178,19000,0.0
182,20000,0.0
190,21000,0.0
199,22000,0.0
203,23000,0.0
211,24000,0.0
222,25000,0.0
228,26000,0.0
230,27000,0.0
233,28000,0.0
241,29000,0.0
244,30000,0.0
254,31000,1.0
259,32000,0.0
267,33000,0.0
272,34000,0.0
278,35000,1.0
292,36000,0.0
296,37000,0.0
303,38000,1.0
312,39000,1.0
322,40000,1.0
328,41000,1.0
339,42000,0.0
345,43000,0.0
353,44000,1.0
359,45000,1.0
367,46000,0.0
372,47000,1.0
379,48000,3.0
388,49000,0.0
394,50000,2.0
399,51000,2.0
402,52000,0.0
404,53000,1.0
411,54000,1.0
417,55000,2.0
423,56000,1.0
433,57000,0.0
441,58000,1.0
447,59000,3.0
455,60000,2.0
459,61000,0.0
467,62000,2.0
476,63000,3.0
481,64000,2.0
489,65000,1.0
495,66000,1.0
498,67000,0.0
510,68000,4.0
517,69000,3.0
524,70000,4.0
530,71000,2.0
536,72000,1.0
547,73000,1.0
552,74000,1.0
564,75000,4.0
576,76000,5.0
582,77000,3.0
589,78000,1.0
595,79000,2.0
604,80000,3.0
614,81000,5.0
629,82000,5.0
639,83000,4.0
653,84000,4.0
661,85000,5.0
670,86000,5.0
680,87000,6.0
687,88000,4.0
695,89000,4.0
705,90000,5.0
721,91000,7.0
740,92000,9.0
762,93000,17.0
776,94000,6.0
792,95000,12.0
817,96000,15.0
834,97000,14.0
860,98000,14.0
888,99000,17.0
911,100000,16.0
