episodes,steps,total reward
36,1000,1.0
60,2000,1.0
77,3000,1.0
97,4000,3.0
109,5000,2.0
125,6000,3.0
138,7000,3.0
155,8000,1.0
165,9000,3.0
180,10000,4.0
192,11000,4.0
206,12000,3.0
224,13000,3.0
235,14000,1.0
243,15000,2.0
253,16000,4.0
267,17000,4.0
275,18000,2.0
287,19000,2.0
298,20000,3.0
304,21000,1.0
316,22000,4.0
323,23000,2.0
333,24000,2.0
342,25000,1.0
348,26000,0.0
351,27000,3.0
359,28000,1.0
361,29000,1.0
368,30000,3.0
383,31000,2.0
393,32000,6.0
400,33000,3.0
407,34000,4.0
414,35000,3.0
425,36000,2.0
434,37000,4.0
445,38000,4.0
455,39000,3.0
464,40000,4.0
475,41000,5.0
487,42000,1.0
492,43000,2.0
501,44000,5.0
510,45000,4.0
519,46000,5.0
525,47000,3.0
537,48000,5.0
548,49000,5.0
561,50000,4.0
569,51000,6.0
575,52000,2.0
582,53000,3.0
592,54000,4.0
602,55000,8.0
603,56000,0.0
612,57000,3.0
622,58000,5.0
635,59000,1.0
648,60000,6.0
657,61000,5.0
663,62000,3.0
674,63000,4.0
690,64000,3.0
706,65000,5.0
718,66000,6.0
733,67000,8.0
739,68000,5.0
747,69000,5.0
761,70000,6.0
774,71000,7.0
779,72000,2.0
789,73000,6.0
798,74000,5.0
811,75000,6.0
820,76000,2.0
839,77000,9.0
851,78000,8.0
861,79000,6.0
874,80000,8.0
890,81000,7.0
903,82000,8.0
918,83000,11.0
922,84000,2.0
927,85000,3.0
945,86000,8.0
951,87000,3.0
961,88000,7.0
976,89000,11.0
991,90000,6.0
999,91000,7.0
1007,92000,4.0
1015,93000,2.0
1029,94000,5.0
1043,95000,11.0
1055,96000,5.0
1066,97000,8.0
1079,98000,7.0
1091,99000,5.0
1110,100000,11.0
