episodes,steps,total reward
91,10000,14.0
262,20000,97.0
668,30000,325.0
1086,40000,330.0
1523,50000,333.0
1960,60000,342.0
2385,70000,340.0
2804,80000,346.0
3228,90000,349.0
3659,100000,344.0
