episodes,steps,total reward
20,1000,0.0
36,2000,0.0
40,3000,0.0
51,4000,0.0
57,5000,0.0
68,6000,0.0
76,7000,0.0
85,8000,0.0
90,9000,1.0
107,10000,4.0
135,11000,17.0
161,12000,16.0
187,13000,18.0
213,14000,18.0
239,15000,14.0
266,16000,17.0
293,17000,18.0
308,18000,9.0
335,19000,16.0
362,20000,19.0
389,21000,16.0
415,22000,18.0
446,23000,14.0
477,24000,16.0
501,25000,18.0
529,26000,18.0
556,27000,19.0
583,28000,18.0
609,29000,22.0
636,30000,18.0
661,31000,20.0
688,32000,19.0
713,33000,19.0
740,34000,17.0
766,35000,16.0
795,36000,19.0
824,37000,18.0
850,38000,19.0
878,39000,19.0
905,40000,17.0
929,41000,21.0
955,42000,16.0
980,43000,19.0
1009,44000,17.0
1036,45000,16.0
1063,46000,17.0
1092,47000,16.0
1121,48000,16.0
1149,49000,16.0
1176,50000,20.0
1200,51000,18.0
1228,52000,16.0
1252,53000,19.0
1277,54000,18.0
1307,55000,15.0
1337,56000,18.0
1364,57000,19.0
1387,58000,19.0
1415,59000,17.0
1444,60000,17.0
1471,61000,16.0
1500,62000,18.0
1529,63000,19.0
1556,64000,17.0
1584,65000,18.0
1612,66000,20.0
1641,67000,18.0
1668,68000,19.0
1699,69000,19.0
1727,70000,16.0
1755,71000,17.0
1781,72000,17.0
1812,73000,14.0
1840,74000,17.0
1870,75000,18.0
1893,76000,19.0
1919,77000,19.0
1948,78000,15.0
1975,79000,17.0
2002,80000,16.0
2032,81000,18.0
2058,82000,18.0
2086,83000,15.0
2111,84000,17.0
2139,85000,16.0
2165,86000,15.0
2193,87000,15.0
2218,88000,18.0
2245,89000,19.0
2271,90000,17.0
2298,91000,19.0
2327,92000,17.0
2357,93000,16.0
2388,94000,17.0
2413,95000,16.0
2436,96000,20.0
2466,97000,17.0
2494,98000,17.0
2522,99000,15.0
2551,100000,15.0
