episodes,steps,total reward
12,1000,0.0
16,2000,0.0
19,3000,0.0
25,4000,0.0
29,5000,0.0
31,6000,0.0
33,7000,0.0
35,8000,0.0
39,9000,0.0
43,10000,0.0
44,11000,0.0
45,12000,0.0
47,13000,0.0
48,14000,0.0
51,15000,0.0
54,16000,0.0
60,17000,0.0
61,18000,0.0
63,19000,0.0
66,20000,0.0
70,21000,0.0
75,22000,0.0
78,23000,0.0
79,24000,0.0
81,25000,0.0
84,26000,0.0
87,27000,0.0
88,28000,0.0
91,29000,1.0
92,30000,0.0
93,31000,0.0
98,32000,1.0
101,33000,1.0
109,34000,4.0
118,35000,7.0
129,36000,7.0
143,37000,12.0
157,38000,9.0
169,39000,12.0
184,40000,12.0
198,41000,9.0
215,42000,11.0
229,43000,11.0
242,44000,9.0
254,45000,12.0
268,46000,10.0
282,47000,12.0
296,48000,12.0
309,49000,11.0
321,50000,11.0
334,51000,12.0
347,52000,13.0
358,53000,8.0
371,54000,11.0
387,55000,11.0
400,56000,10.0
414,57000,12.0
426,58000,12.0
440,59000,10.0
453,60000,10.0
466,61000,10.0
479,62000,13.0
493,63000,9.0
506,64000,10.0
520,65000,10.0
535,66000,11.0
549,67000,11.0
564,68000,9.0
578,69000,11.0
593,70000,11.0
607,71000,11.0
621,72000,7.0
633,73000,12.0
647,74000,11.0
660,75000,12.0
674,76000,11.0
687,77000,12.0
701,78000,10.0
714,79000,11.0
728,80000,12.0
741,81000,11.0
754,82000,11.0
767,83000,12.0
780,84000,11.0
798,85000,10.0
812,86000,12.0
826,87000,12.0
839,88000,11.0
856,89000,10.0
870,90000,11.0
883,91000,12.0
898,92000,11.0
913,93000,11.0
925,94000,11.0
938,95000,12.0
952,96000,12.0
966,97000,11.0
980,98000,11.0
994,99000,10.0
1007,100000,12.0
