episodes,steps,total reward
11,1000,0.0
27,2000,0.0
34,3000,0.0
44,4000,0.0
49,5000,1.0
56,6000,0.0
62,7000,1.0
69,8000,1.0
73,9000,0.0
79,10000,0.0
85,11000,0.0
93,12000,1.0
97,13000,1.0
103,14000,0.0
111,15000,1.0
116,16000,1.0
123,17000,0.0
125,18000,0.0
128,19000,0.0
131,20000,0.0
137,21000,1.0
144,22000,0.0
151,23000,1.0
156,24000,0.0
161,25000,1.0
165,26000,0.0
170,27000,0.0
177,28000,2.0
178,29000,1.0
183,30000,0.0
191,31000,1.0
194,32000,1.0
201,33000,1.0
204,34000,0.0
206,35000,1.0
210,36000,1.0
213,37000,1.0
219,38000,2.0
222,39000,2.0
223,40000,0.0
230,41000,1.0
235,42000,1.0
236,43000,0.0
241,44000,1.0
246,45000,1.0
247,46000,0.0
251,47000,1.0
257,48000,1.0
263,49000,1.0
264,50000,0.0
267,51000,1.0
271,52000,2.0
274,53000,0.0
276,54000,0.0
281,55000,1.0
283,56000,1.0
286,57000,1.0
288,58000,0.0
290,59000,0.0
293,60000,1.0
298,61000,3.0
305,62000,1.0
307,63000,1.0
313,64000,3.0
317,65000,1.0
322,66000,1.0
326,67000,1.0
333,68000,1.0
336,69000,0.0
338,70000,2.0
339,71000,0.0
345,72000,2.0
349,73000,2.0
351,74000,1.0
353,75000,1.0
357,76000,1.0
360,77000,0.0
365,78000,0.0
369,79000,1.0
371,80000,1.0
373,81000,0.0
377,82000,1.0
378,83000,0.0
382,84000,3.0
384,85000,1.0
389,86000,4.0
391,87000,1.0
392,88000,0.0
397,89000,3.0
401,90000,2.0
407,91000,1.0
411,92000,2.0
417,93000,2.0
419,94000,1.0
424,95000,2.0
430,96000,2.0
432,97000,1.0
433,98000,0.0
437,99000,1.0
438,100000,0.0
