episodes,steps,total reward
24,1000,0.0
34,2000,0.0
43,3000,0.0
47,4000,0.0
53,5000,0.0
56,6000,0.0
65,7000,0.0
72,8000,0.0
78,9000,0.0
80,10000,0.0
89,11000,0.0
95,12000,0.0
104,13000,0.0
108,14000,0.0
115,15000,0.0
123,16000,0.0
133,17000,0.0
136,18000,0.0
142,19000,0.0
146,20000,0.0
151,21000,1.0
155,22000,2.0
163,23000,2.0
172,24000,3.0
186,25000,2.0
196,26000,4.0
205,27000,3.0
217,28000,5.0
226,29000,6.0
238,30000,6.0
254,31000,7.0
273,32000,8.0
290,33000,8.0
309,34000,8.0
329,35000,11.0
348,36000,9.0
365,37000,10.0
385,38000,11.0
401,39000,10.0
422,40000,10.0
441,41000,10.0
460,42000,10.0
479,43000,7.0
498,44000,12.0
522,45000,9.0
543,46000,8.0
564,47000,10.0
587,48000,10.0
608,49000,9.0
627,50000,8.0
644,51000,10.0
665,52000,7.0
684,53000,11.0
703,54000,9.0
719,55000,11.0
736,56000,11.0
754,57000,9.0
772,58000,8.0
792,59000,9.0
815,60000,10.0
840,61000,10.0
859,62000,10.0
875,63000,10.0
895,64000,10.0
912,65000,11.0
927,66000,10.0
944,67000,12.0
962,68000,9.0
980,69000,8.0
999,70000,11.0
1013,71000,9.0
1033,72000,11.0
1051,73000,11.0
1068,74000,12.0
1085,75000,12.0
1103,76000,10.0
1124,77000,9.0
1140,78000,8.0
1159,79000,10.0
1177,80000,11.0
1196,81000,10.0
1213,82000,10.0
1231,83000,10.0
1251,84000,9.0
1271,85000,8.0
1288,86000,12.0
1304,87000,11.0
1323,88000,7.0
1345,89000,10.0
1364,90000,10.0
1382,91000,12.0
1401,92000,10.0
1425,93000,8.0
1446,94000,7.0
1462,95000,10.0
1478,96000,12.0
1498,97000,9.0
1519,98000,7.0
1538,99000,11.0
1559,100000,9.0
