episodes,steps,total reward
188,10000,15.0
303,20000,34.0
431,30000,50.0
553,40000,47.0
674,50000,54.0
832,60000,82.0
994,70000,85.0
1159,80000,95.0
1398,90000,149.0
1620,100000,168.0
