episodes,steps,total reward
23,1000,0.0
36,2000,0.0
40,3000,0.0
45,4000,0.0
49,5000,0.0
53,6000,0.0
63,7000,1.0
72,8000,3.0
107,9000,26.0
143,10000,26.0
182,11000,34.0
223,12000,31.0
261,13000,33.0
301,14000,29.0
339,15000,32.0
379,16000,30.0
421,17000,29.0
459,18000,32.0
503,19000,29.0
546,20000,30.0
587,21000,32.0
628,22000,30.0
668,23000,31.0
709,24000,31.0
751,25000,33.0
793,26000,30.0
834,27000,32.0
877,28000,30.0
916,29000,33.0
958,30000,30.0
998,31000,32.0
1036,32000,34.0
1075,33000,31.0
1115,34000,33.0
1158,35000,30.0
1200,36000,31.0
1238,37000,32.0
1276,38000,32.0
1316,39000,33.0
1358,40000,32.0
1397,41000,26.0
1439,42000,28.0
1475,43000,32.0
1516,44000,30.0
1557,45000,33.0
1594,46000,33.0
1634,47000,33.0
1671,48000,30.0
1711,49000,31.0
1750,50000,28.0
1790,51000,34.0
1827,52000,28.0
1868,53000,35.0
1909,54000,32.0
1947,55000,33.0
1994,56000,27.0
2035,57000,32.0
2078,58000,31.0
2117,59000,32.0
2154,60000,33.0
2195,61000,30.0
2232,62000,32.0
2275,63000,33.0
2313,64000,32.0
2335,65000,16.0
2378,66000,30.0
2417,67000,31.0
2459,68000,30.0
2498,69000,33.0
2535,70000,30.0
2576,71000,28.0
2618,72000,30.0
2659,73000,31.0
2699,74000,31.0
2739,75000,31.0
2776,76000,33.0
2816,77000,29.0
2858,78000,30.0
2896,79000,25.0
2934,80000,31.0
2974,81000,32.0
3016,82000,33.0
3057,83000,33.0
3098,84000,34.0
3138,85000,31.0
3180,86000,29.0
3219,87000,33.0
3260,88000,32.0
3299,89000,31.0
3338,90000,29.0
3378,91000,33.0
3419,92000,31.0
3456,93000,33.0
3495,94000,34.0
3536,95000,33.0
3577,96000,30.0
3615,97000,34.0
3653,98000,30.0
3695,99000,30.0
3736,100000,32.0
