episodes,steps,total reward
24,1000,3.0
35,2000,0.0
46,3000,1.0
50,4000,0.0
55,5000,1.0
63,6000,0.0
72,7000,0.0
73,8000,0.0
75,9000,0.0
79,10000,0.0
85,11000,0.0
96,12000,1.0
108,13000,2.5
112,14000,0.5
117,15000,1.5
130,16000,2.5
142,17000,3.5
152,18000,3.5
165,19000,2.5
168,20000,0.5
179,21000,3.0
193,22000,6.0
200,23000,6.0
217,24000,8.0
238,25000,12.5
254,26000,9.0
282,27000,16.5
309,28000,17.5
349,29000,27.0
389,30000,32.0
434,31000,29.5
481,32000,32.0
533,33000,41.5
593,34000,41.5
642,35000,36.0
698,36000,37.0
753,37000,43.0
809,38000,40.0
866,39000,40.0
925,40000,39.5
985,41000,42.5
1042,42000,43.0
1101,43000,46.5
1156,44000,42.0
1210,45000,44.5
1262,46000,43.5
1322,47000,42.5
1384,48000,43.0
1445,49000,41.5
1503,50000,45.0
1564,51000,42.0
1618,52000,42.5
1680,53000,42.0
1742,54000,41.5
1805,55000,42.0
1866,56000,41.5
1923,57000,44.5
1978,58000,40.5
2038,59000,43.5
2100,60000,45.0
2158,61000,45.0
2218,62000,43.5
2278,63000,44.5
2342,64000,43.0
2401,65000,44.5
2458,66000,40.0
2519,67000,44.5
2577,68000,41.5
2641,69000,42.0
2701,70000,43.5
2762,71000,44.5
2822,72000,41.5
2878,73000,41.0
2934,74000,45.0
2997,75000,43.0
3058,76000,45.5
3114,77000,41.0
3174,78000,42.5
3230,79000,43.0
3290,80000,45.5
3352,81000,41.0
3417,82000,45.0
3480,83000,42.0
3540,84000,44.5
3602,85000,42.5
3663,86000,39.5
3721,87000,44.5
3785,88000,42.0
3847,89000,45.5
3909,90000,44.0
3966,91000,44.0
4021,92000,42.0
4086,93000,38.0
4146,94000,43.5
4205,95000,44.5
4265,96000,44.5
4325,97000,45.5
4386,98000,44.5
4449,99000,45.0
4510,100000,40.5
