episodes,steps,total reward
25,1000,0.0
37,2000,0.0
41,3000,0.0
46,4000,1.0
51,5000,0.0
61,6000,0.0
72,7000,3.0
80,8000,0.0
87,9000,1.0
95,10000,1.0
107,11000,1.0
112,12000,1.0
117,13000,2.0
123,14000,1.0
126,15000,2.0
132,16000,0.0
140,17000,2.0
147,18000,1.0
155,19000,3.0
164,20000,1.0
165,21000,0.0
169,22000,1.0
183,23000,5.0
189,24000,1.0
222,25000,25.0
254,26000,26.0
271,27000,10.0
302,28000,22.0
340,29000,33.0
384,30000,28.0
423,31000,33.0
463,32000,32.0
501,33000,30.0
540,34000,32.0
580,35000,31.0
619,36000,32.0
659,37000,31.0
698,38000,34.0
741,39000,30.0
785,40000,27.0
824,41000,32.0
862,42000,32.0
906,43000,33.0
947,44000,31.0
988,45000,32.0
1030,46000,31.0
1068,47000,31.0
1106,48000,35.0
1139,49000,31.0
1179,50000,30.0
1218,51000,31.0
1259,52000,32.0
1300,53000,34.0
1341,54000,31.0
1383,55000,31.0
1420,56000,33.0
1460,57000,29.0
1497,58000,31.0
1538,59000,34.0
1578,60000,29.0
1617,61000,32.0
1664,62000,29.0
1706,63000,33.0
1745,64000,34.0
1788,65000,28.0
1828,66000,30.0
1869,67000,32.0
1912,68000,30.0
1952,69000,31.0
1996,70000,32.0
2034,71000,31.0
2072,72000,33.0
2116,73000,32.0
2161,74000,30.0
2202,75000,32.0
2242,76000,31.0
2281,77000,32.0
2322,78000,33.0
2360,79000,32.0
2398,80000,30.0
2437,81000,30.0
2477,82000,33.0
2516,83000,34.0
2559,84000,31.0
2598,85000,34.0
2638,86000,32.0
2680,87000,33.0
2719,88000,31.0
2757,89000,30.0
2799,90000,30.0
2838,91000,33.0
2877,92000,31.0
2920,93000,31.0
2957,94000,34.0
3001,95000,29.0
3040,96000,30.0
3084,97000,28.0
3123,98000,33.0
3163,99000,33.0
3202,100000,32.0
