episodes,steps,total reward
42,10000,0.0
69,20000,4.0
103,30000,9.0
153,40000,28.0
226,50000,61.0
340,60000,93.0
503,70000,138.0
711,80000,181.0
926,90000,187.0
1150,100000,190.0
1370,110000,194.0
1590,120000,191.0
1822,130000,195.0
2048,140000,192.0
2271,150000,195.0
2494,160000,193.0
2726,170000,196.0
2958,180000,195.0
3176,190000,198.0
3403,200000,197.0
3635,210000,187.0
3858,220000,200.0
4086,230000,196.0
4314,240000,192.0
4547,250000,195.0
4760,260000,184.0
4987,270000,193.0
5210,280000,201.0
5431,290000,192.0
5657,300000,195.0
5878,310000,186.0
6111,320000,195.0
6335,330000,197.0
6555,340000,189.0
6782,350000,191.0
7010,360000,196.0
7239,370000,192.0
7462,380000,193.0
7686,390000,197.0
7914,400000,188.0
8143,410000,191.0
8374,420000,194.0
8599,430000,194.0
8822,440000,198.0
9055,450000,196.0
9271,460000,193.0
9499,470000,195.0
9727,480000,195.0
9955,490000,192.0
10171,500000,186.0
10401,510000,194.0
10632,520000,191.0
10861,530000,196.0
11089,540000,196.0
11317,550000,198.0
11543,560000,195.0
11774,570000,202.0
12002,580000,193.0
12231,590000,192.0
12450,600000,194.0
12675,610000,191.0
12901,620000,201.0
13128,630000,194.0
13356,640000,190.0
13585,650000,199.0
13814,660000,197.0
14040,670000,194.0
14265,680000,193.0
14494,690000,197.0
14719,700000,199.0
14941,710000,194.0
15161,720000,195.0
15378,730000,196.0
15599,740000,194.0
15822,750000,199.0
16047,760000,190.0
16275,770000,192.0
16497,780000,192.0
16720,790000,195.0
16945,800000,192.0
17170,810000,192.0
17394,820000,198.0
17625,830000,196.0
17855,840000,196.0
18082,850000,186.0
18309,860000,194.0
18539,870000,195.0
18762,880000,189.0
18991,890000,199.0
19217,900000,194.0
19442,910000,193.0
19674,920000,195.0
19901,930000,198.0
20123,940000,195.0
20343,950000,199.0
20567,960000,190.0
20788,970000,190.0
21023,980000,193.0
21251,990000,194.0
21469,1000000,193.0
