episodes,steps,total reward
9,1000,0.5
13,2000,0.0
19,3000,1.0
23,4000,0.0
27,5000,0.0
31,6000,0.0
33,7000,0.0
35,8000,1.0
36,9000,0.0
37,10000,0.0
40,11000,0.0
42,12000,1.0
43,13000,0.0
50,14000,0.0
51,15000,1.0
54,16000,0.0
60,17000,2.0
64,18000,0.0
74,19000,5.0
80,20000,1.5
86,21000,2.5
94,22000,3.0
98,23000,1.5
101,24000,1.5
108,25000,3.0
112,26000,2.5
117,27000,3.5
122,28000,2.5
128,29000,3.0
136,30000,4.0
142,31000,2.5
146,32000,1.5
156,33000,6.5
158,34000,1.0
166,35000,4.0
169,36000,1.5
175,37000,2.5
178,38000,1.5
186,39000,5.0
190,40000,1.5
197,41000,4.0
198,42000,0.0
205,43000,4.0
206,44000,1.0
214,45000,6.0
225,46000,5.5
234,47000,5.0
246,48000,7.5
254,49000,6.0
262,50000,5.0
269,51000,5.0
274,52000,3.5
281,53000,6.0
286,54000,3.5
297,55000,6.5
306,56000,5.0
314,57000,5.0
322,58000,6.0
337,59000,10.0
349,60000,10.5
361,61000,9.5
378,62000,12.0
388,63000,7.5
397,64000,8.0
409,65000,10.5
425,66000,13.0
438,67000,11.5
458,68000,14.5
466,69000,5.0
489,70000,18.0
502,71000,10.5
532,72000,24.0
556,73000,18.0
578,74000,17.5
600,75000,15.0
626,76000,21.0
650,77000,15.0
688,78000,27.0
726,79000,28.5
762,80000,27.5
800,81000,31.0
834,82000,27.0
866,83000,22.0
906,84000,30.0
940,85000,28.5
974,86000,29.0
1015,87000,30.0
1051,88000,31.0
1086,89000,29.0
1118,90000,26.0
1150,91000,26.0
1190,92000,28.0
1221,93000,27.0
1261,94000,30.0
1298,95000,30.5
1337,96000,29.0
1374,97000,31.5
1410,98000,28.5
1446,99000,28.5
1485,100000,29.0
