episodes,steps,total reward
21,1000,0.0
36,2000,0.0
42,3000,0.0
44,4000,0.0
48,5000,0.0
54,6000,0.0
64,7000,0.0
71,8000,0.0
75,9000,0.0
79,10000,0.0
80,11000,0.0
89,12000,0.0
95,13000,0.0
103,14000,0.0
108,15000,0.0
112,16000,0.0
118,17000,0.0
122,18000,0.0
129,19000,0.0
138,20000,0.0
141,21000,0.0
147,22000,1.0
153,23000,3.0
161,24000,3.0
178,25000,4.0
190,26000,5.0
202,27000,5.0
218,28000,10.0
234,29000,9.0
256,30000,14.0
280,31000,15.0
300,32000,14.0
320,33000,16.0
342,34000,16.0
364,35000,15.0
392,36000,12.0
415,37000,14.0
437,38000,15.0
457,39000,11.0
477,40000,13.0
499,41000,16.0
523,42000,13.0
546,43000,14.0
569,44000,13.0
589,45000,16.0
612,46000,13.0
634,47000,14.0
656,48000,13.0
676,49000,14.0
700,50000,13.0
723,51000,16.0
744,52000,14.0
767,53000,14.0
793,54000,13.0
814,55000,17.0
838,56000,14.0
864,57000,14.0
888,58000,13.0
911,59000,15.0
937,60000,15.0
958,61000,15.0
983,62000,15.0
1009,63000,13.0
1032,64000,14.0
1054,65000,13.0
1077,66000,14.0
1101,67000,13.0
1123,68000,14.0
1144,69000,16.0
1167,70000,12.0
1193,71000,13.0
1215,72000,15.0
1239,73000,14.0
1264,74000,14.0
1290,75000,12.0
1311,76000,15.0
1333,77000,15.0
1356,78000,13.0
1380,79000,13.0
1405,80000,14.0
1427,81000,16.0
1448,82000,16.0
1471,83000,14.0
1490,84000,17.0
1512,85000,12.0
1536,86000,12.0
1556,87000,18.0
1580,88000,13.0
1601,89000,16.0
1626,90000,14.0
1647,91000,14.0
1671,92000,12.0
1693,93000,15.0
1716,94000,13.0
1736,95000,18.0
1757,96000,14.0
1777,97000,17.0
1801,98000,14.0
1825,99000,13.0
1847,100000,14.0
