episodes,steps,total reward
22,1000,0.0
33,2000,0.0
36,3000,0.0
39,4000,1.0
41,5000,1.0
49,6000,1.0
62,7000,1.0
67,8000,0.0
72,9000,0.0
76,10000,0.0
80,11000,0.0
92,12000,0.0
97,13000,0.0
104,14000,0.0
107,15000,0.0
110,16000,0.0
116,17000,0.0
124,18000,0.0
133,19000,0.0
134,20000,0.0
145,21000,4.0
151,22000,0.0
165,23000,8.0
174,24000,3.0
186,25000,9.0
204,26000,7.0
220,27000,11.0
240,28000,13.0
265,29000,18.0
301,30000,23.0
331,31000,23.0
368,32000,21.0
406,33000,30.0
442,34000,28.0
482,35000,25.0
523,36000,29.0
561,37000,30.0
598,38000,31.0
639,39000,28.0
680,40000,30.0
723,41000,30.0
766,42000,32.0
809,43000,32.0
845,44000,35.0
882,45000,26.0
921,46000,33.0
966,47000,33.0
1010,48000,31.0
1051,49000,32.0
1090,50000,31.0
1128,51000,33.0
1169,52000,30.0
1209,53000,33.0
1250,54000,34.0
1294,55000,26.0
1337,56000,31.0
1383,57000,35.0
1425,58000,34.0
1468,59000,32.0
1510,60000,34.0
1550,61000,29.0
1590,62000,33.0
1631,63000,26.0
1670,64000,35.0
1710,65000,33.0
1750,66000,33.0
1785,67000,34.0
1833,68000,29.0
1875,69000,30.0
1913,70000,33.0
1953,71000,30.0
1993,72000,31.0
2038,73000,27.0
2079,74000,30.0
2120,75000,29.0
2166,76000,32.0
2204,77000,31.0
2245,78000,34.0
2290,79000,30.0
2327,80000,31.0
2366,81000,34.0
2406,82000,33.0
2444,83000,31.0
2484,84000,34.0
2527,85000,29.0
2563,86000,31.0
2602,87000,31.0
2643,88000,30.0
2683,89000,29.0
2727,90000,30.0
2769,91000,35.0
2807,92000,32.0
2848,93000,33.0
2889,94000,32.0
2926,95000,34.0
2968,96000,33.0
3012,97000,28.0
3058,98000,32.0
3098,99000,31.0
3137,100000,33.0
