episodes,steps,total reward
24,1000,0.0
36,2000,0.0
38,3000,0.0
42,4000,0.0
44,5000,0.0
50,6000,0.0
63,7000,0.0
71,8000,0.0
78,9000,1.0
93,10000,8.0
119,11000,16.0
136,12000,12.0
163,13000,17.0
179,14000,11.0
208,15000,16.0
231,16000,17.0
255,17000,18.0
285,18000,17.0
310,19000,16.0
335,20000,18.0
360,21000,20.0
387,22000,18.0
417,23000,19.0
444,24000,20.0
472,25000,18.0
499,26000,18.0
523,27000,18.0
554,28000,15.0
582,29000,17.0
610,30000,17.0
639,31000,14.0
667,32000,19.0
694,33000,18.0
721,34000,18.0
746,35000,20.0
769,36000,21.0
797,37000,15.0
828,38000,16.0
852,39000,21.0
877,40000,18.0
905,41000,18.0
934,42000,15.0
962,43000,20.0
990,44000,16.0
1013,45000,20.0
1042,46000,18.0
1071,47000,19.0
1100,48000,15.0
1127,49000,18.0
1156,50000,17.0
1185,51000,16.0
1211,52000,16.0
1235,53000,20.0
1260,54000,17.0
1286,55000,19.0
1314,56000,18.0
1341,57000,19.0
1368,58000,18.0
1396,59000,20.0
1423,60000,16.0
1453,61000,17.0
1478,62000,18.0
1508,63000,17.0
1534,64000,18.0
1563,65000,17.0
1593,66000,17.0
1622,67000,18.0
1653,68000,17.0
1683,69000,16.0
1709,70000,19.0
1737,71000,18.0
1760,72000,19.0
1785,73000,17.0
1811,74000,18.0
1838,75000,18.0
1863,76000,18.0
1892,77000,16.0
1917,78000,18.0
1943,79000,17.0
1967,80000,21.0
1994,81000,19.0
2020,82000,18.0
2051,83000,18.0
2078,84000,19.0
2103,85000,20.0
2134,86000,16.0
2160,87000,16.0
2186,88000,18.0
2214,89000,17.0
2242,90000,18.0
2272,91000,18.0
2302,92000,18.0
2330,93000,16.0
2358,94000,16.0
2383,95000,15.0
2412,96000,18.0
2439,97000,17.0
2469,98000,18.0
2495,99000,18.0
2519,100000,18.0
